dataset,method,graph,missing_ratio,mae,rmse,dtw,snr,block,source_file
bci_competition_iv_2a_proxy,tv,gaussian__sigma1,0.2,4.922885585101732e-07,2.110192281130754e-06,,12.108756726678084,bci_competition_iv_2a_proxy__0.2_21,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,trss,gaussian__sigma1,0.2,4.191665107345139e-07,1.1564791677449415e-06,,12.807088373616606,bci_competition_iv_2a_proxy__0.2_22,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,heat_diffusion_temporal,gaussian__sigma1,0.2,4.792126523872545e-07,2.0881748096775126e-06,,12.225671389438045,bci_competition_iv_2a_proxy__0.2_23,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,graph_time_tikhonov,gaussian__sigma1,0.2,5.325424643152051e-07,1.6501500325264554e-06,,11.767411713594528,bci_competition_iv_2a_proxy__0.2_24,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,temporal_laplacian,gaussian__sigma1,0.2,4.873005108549338e-07,1.9378322655780144e-06,,12.152985482577396,bci_competition_iv_2a_proxy__0.2_25,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,wavelet_temporal,gaussian__sigma1,0.2,5.747034161154414e-07,2.1700197905277727e-06,,11.436516363875157,bci_competition_iv_2a_proxy__0.2_26,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,linear,gaussian__sigma1,0.2,6.461293469449799e-07,1.758208623383293e-06,,10.9277594812581,bci_competition_iv_2a_proxy__0.2_27,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,nearest,gaussian__sigma1,0.2,7.408254566827879e-07,2.157745824830865e-06,,10.333795177557423,bci_competition_iv_2a_proxy__0.2_28,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,mean,gaussian__sigma1,0.2,6.358026021754068e-07,2.214677365108688e-06,,10.997731140553364,bci_competition_iv_2a_proxy__0.2_29,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,idw,gaussian__sigma1,0.2,7.009853570863096e-07,2.499188955989312e-06,,10.573864690783532,bci_competition_iv_2a_proxy__0.2_30,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,gsmooth,gaussian__sigma1,0.2,7.072075542154921e-07,1.936001660267051e-06,,10.53548524092142,bci_competition_iv_2a_proxy__0.2_31,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,tikhonov,gaussian__sigma1,0.2,7.904803260792312e-07,3.4044875647882857e-06,,10.052043497631004,bci_competition_iv_2a_proxy__0.2_32,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,spherical_spline,gaussian__sigma1,0.2,6.761177215222423e-07,1.7625984293082418e-06,,10.730730958752511,bci_competition_iv_2a_proxy__0.2_33,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,rbfi_tps,gaussian__sigma1,0.2,7.885726985546847e-07,2.6220623588590776e-06,,10.062536780588774,bci_competition_iv_2a_proxy__0.2_34,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,rbfi_mq,gaussian__sigma1,0.2,6.801355114555556e-07,1.9962262294630668e-06,,10.704999641659118,bci_competition_iv_2a_proxy__0.2_35,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,spline_surface,gaussian__sigma1,0.2,6.391773468917764e-07,2.5388491433679734e-06,,10.974740403637382,bci_competition_iv_2a_proxy__0.2_36,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,puy,gaussian__sigma1,0.2,7.508070650945493e-07,2.9880254911634742e-06,,10.27567064496633,bci_competition_iv_2a_proxy__0.2_37,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,bgsrp,gaussian__sigma1,0.2,7.137092542248778e-07,2.8112587557482287e-06,,10.495740871318258,bci_competition_iv_2a_proxy__0.2_38,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,sobolev,gaussian__sigma1,0.2,7.345121972141708e-07,2.084937115389518e-06,,10.370964031420884,bci_competition_iv_2a_proxy__0.2_39,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,directed_tv,gaussian__sigma1,0.3,5.41737999226965e-07,1.460078125070164e-06,,11.693061155452671,bci_competition_iv_2a_proxy__0.3_40,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,tv,gaussian__sigma1,0.3,5.195477048862467e-07,1.7940523142433167e-06,,11.874699843135549,bci_competition_iv_2a_proxy__0.3_41,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,trss,gaussian__sigma1,0.3,5.310231040678517e-07,1.9067912957929264e-06,,11.77981997950569,bci_competition_iv_2a_proxy__0.3_42,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,heat_diffusion_temporal,gaussian__sigma1,0.3,4.946387988710612e-07,1.4937086510391576e-06,,12.088072360396612,bci_competition_iv_2a_proxy__0.3_43,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,graph_time_tikhonov,gaussian__sigma1,0.3,6.31069235738839e-07,1.9010320577465056e-06,,11.030184060031065,bci_competition_iv_2a_proxy__0.3_44,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,temporal_laplacian,gaussian__sigma1,0.3,5.851507894381394e-07,2.0999241001842883e-06,,11.358276197624042,bci_competition_iv_2a_proxy__0.3_45,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,wavelet_temporal,gaussian__sigma1,0.3,5.794582310555492e-07,1.5244926076685402e-06,,11.400732787534022,bci_competition_iv_2a_proxy__0.3_46,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,linear,gaussian__sigma1,0.3,8.820258860914142e-07,2.4397646727333307e-06,,9.576140840569726,bci_competition_iv_2a_proxy__0.3_47,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,nearest,gaussian__sigma1,0.3,9.269195766056488e-07,3.041355312809981e-06,,9.360533606791082,bci_competition_iv_2a_proxy__0.3_48,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,mean,gaussian__sigma1,0.3,8.870629828022949e-07,3.7072012862393152e-06,,9.551409587612818,bci_competition_iv_2a_proxy__0.3_49,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,idw,gaussian__sigma1,0.3,9.008916338200928e-07,3.49915047370696e-06,,9.484228614156953,bci_competition_iv_2a_proxy__0.3_50,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,gsmooth,gaussian__sigma1,0.3,8.659951061773208e-07,3.0538432442933017e-06,,9.655799774539648,bci_competition_iv_2a_proxy__0.3_51,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,tikhonov,gaussian__sigma1,0.3,8.687630036319951e-07,3.483724816215298e-06,,9.641940970788085,bci_competition_iv_2a_proxy__0.3_52,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,spherical_spline,gaussian__sigma1,0.3,8.064164962121753e-07,2.796867567192435e-06,,9.96536012003764,bci_competition_iv_2a_proxy__0.3_53,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,rbfi_tps,gaussian__sigma1,0.3,9.15347287375422e-07,4.0349833925322274e-06,,9.415095164112913,bci_competition_iv_2a_proxy__0.3_54,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,rbfi_mq,gaussian__sigma1,0.3,7.383881665455131e-07,3.157889812166353e-06,,10.348106871251378,bci_competition_iv_2a_proxy__0.3_55,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,spline_surface,gaussian__sigma1,0.3,8.822415177780723e-07,3.6197207057504584e-06,,9.57507923673558,bci_competition_iv_2a_proxy__0.3_56,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,puy,gaussian__sigma1,0.3,9.312979430434884e-07,2.853234051009707e-06,,9.340067715356238,bci_competition_iv_2a_proxy__0.3_57,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,bgsrp,gaussian__sigma1,0.3,8.180990576828311e-07,2.283810107326668e-06,,9.90289522789434,bci_competition_iv_2a_proxy__0.3_58,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,sobolev,gaussian__sigma1,0.3,7.901327248034841e-07,2.0796800837718643e-06,,10.05395365923768,bci_competition_iv_2a_proxy__0.3_59,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,directed_tv,gaussian__sigma1,0.4,5.940569806287282e-07,1.8447379587880796e-06,,11.29267311511057,bci_competition_iv_2a_proxy__0.4_60,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,tv,gaussian__sigma1,0.4,6.065115832611655e-07,1.5847905390196303e-06,,11.20256315554662,bci_competition_iv_2a_proxy__0.4_61,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,trss,gaussian__sigma1,0.4,6.982759970433363e-07,1.9563850989195444e-06,,10.590683015420874,bci_competition_iv_2a_proxy__0.4_62,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,heat_diffusion_temporal,gaussian__sigma1,0.4,5.408854226361454e-07,2.3201734521320085e-06,,11.699901380360275,bci_competition_iv_2a_proxy__0.4_63,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,graph_time_tikhonov,gaussian__sigma1,0.4,7.319318873613522e-07,3.0475010531153896e-06,,10.38624747110674,bci_competition_iv_2a_proxy__0.4_64,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,temporal_laplacian,gaussian__sigma1,0.4,5.649795291008142e-07,2.0069951928831665e-06,,11.510627027083864,bci_competition_iv_2a_proxy__0.4_65,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,wavelet_temporal,gaussian__sigma1,0.4,6.417751407967483e-07,1.6098532541904565e-06,,10.957125244383514,bci_competition_iv_2a_proxy__0.4_66,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,linear,gaussian__sigma1,0.4,9.96229951720419e-07,2.767228330989292e-06,,9.047358206048624,bci_competition_iv_2a_proxy__0.4_67,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,nearest,gaussian__sigma1,0.4,1.0226406457923806e-06,3.640894253785723e-06,,8.933723651323822,bci_competition_iv_2a_proxy__0.4_68,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,mean,gaussian__sigma1,0.4,8.407245615744278e-07,2.233626633263716e-06,,9.78441679810013,bci_competition_iv_2a_proxy__0.4_69,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,idw,gaussian__sigma1,0.4,8.186859021765283e-07,2.1542417641709943e-06,,9.899781033393904,bci_competition_iv_2a_proxy__0.4_70,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,gsmooth,gaussian__sigma1,0.4,8.613989507793564e-07,2.6824833378310263e-06,,9.678910767979842,bci_competition_iv_2a_proxy__0.4_71,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,tikhonov,gaussian__sigma1,0.4,9.262724285301762e-07,3.360639067419147e-06,,9.363566782506874,bci_competition_iv_2a_proxy__0.4_72,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,spherical_spline,gaussian__sigma1,0.4,8.115854338390392e-07,2.0336850340548905e-06,,9.93761171403716,bci_competition_iv_2a_proxy__0.4_73,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,rbfi_tps,gaussian__sigma1,0.4,8.587915743163721e-07,2.819538040234896e-06,,9.692076403527183,bci_competition_iv_2a_proxy__0.4_74,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,rbfi_mq,gaussian__sigma1,0.4,1.064893301614378e-06,3.347800366963909e-06,,8.75789320065245,bci_competition_iv_2a_proxy__0.4_75,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,spline_surface,gaussian__sigma1,0.4,8.766149726392454e-07,3.389305418726853e-06,,9.602865310841532,bci_competition_iv_2a_proxy__0.4_76,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,puy,gaussian__sigma1,0.4,1.011487381897232e-06,3.299468251014586e-06,,8.981349458917212,bci_competition_iv_2a_proxy__0.4_77,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,bgsrp,gaussian__sigma1,0.4,1.0351818785392146e-06,3.4623881470834704e-06,,8.880787544897045,bci_competition_iv_2a_proxy__0.4_78,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,sobolev,gaussian__sigma1,0.4,8.274949903401807e-07,3.334297147273191e-06,,9.853300419849491,bci_competition_iv_2a_proxy__0.4_79,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,directed_tv,gaussian__sigma1,0.1,3.301818685803388e-07,1.1350249173862536e-06,,13.843421936058114,bci_competition_iv_2a_proxy__0.1_80,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,tv,gaussian__sigma1,0.1,3.330236298553593e-07,1.2498858331632235e-06,,13.806203644176628,bci_competition_iv_2a_proxy__0.1_81,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,trss,gaussian__sigma1,0.1,3.0501981008274735e-07,1.2061945746927067e-06,,14.187673681688024,bci_competition_iv_2a_proxy__0.1_82,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,heat_diffusion_temporal,gaussian__sigma1,0.1,3.950617796363127e-07,1.6596663614531571e-06,,13.064303989884165,bci_competition_iv_2a_proxy__0.1_83,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,graph_time_tikhonov,gaussian__sigma1,0.1,3.8219442654277005e-07,1.589924250877087e-06,,13.20811065185675,bci_competition_iv_2a_proxy__0.1_84,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,temporal_laplacian,gaussian__sigma1,0.1,3.82402843700062e-07,1.1213606665958428e-06,,13.205743015274171,bci_competition_iv_2a_proxy__0.1_85,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,wavelet_temporal,gaussian__sigma1,0.1,4.145938694630868e-07,1.5321733955826846e-06,,12.85472538842586,bci_competition_iv_2a_proxy__0.1_86,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,linear,gaussian__sigma1,0.1,4.479824110536984e-07,1.5661893870767476e-06,,12.518344520534498,bci_competition_iv_2a_proxy__0.1_87,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,nearest,gaussian__sigma1,0.1,5.438530450883603e-07,1.4594987399938885e-06,,11.676138504657803,bci_competition_iv_2a_proxy__0.1_88,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,mean,gaussian__sigma1,0.1,4.795590034506402e-07,1.714035776687403e-06,,12.222533658759296,bci_competition_iv_2a_proxy__0.1_89,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,idw,gaussian__sigma1,0.1,5.738708667317264e-07,1.8619320202491696e-06,,11.44281237226539,bci_competition_iv_2a_proxy__0.1_90,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,gsmooth,gaussian__sigma1,0.1,4.957388573873185e-07,1.868826045024331e-06,,12.07842453492183,bci_competition_iv_2a_proxy__0.1_91,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,tikhonov,gaussian__sigma1,0.1,4.594464338841988e-07,1.2921868785656572e-06,,12.408605298997188,bci_competition_iv_2a_proxy__0.1_92,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,spherical_spline,gaussian__sigma1,0.1,4.751415115045638e-07,1.890953693524764e-06,,12.262724399930974,bci_competition_iv_2a_proxy__0.1_93,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,rbfi_tps,gaussian__sigma1,0.1,4.575196328380798e-07,1.2053397407519445e-06,,12.426856798644977,bci_competition_iv_2a_proxy__0.1_94,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,rbfi_mq,gaussian__sigma1,0.1,4.744507105314589e-07,1.4978116643451107e-06,,12.269043135408555,bci_competition_iv_2a_proxy__0.1_95,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,spline_surface,gaussian__sigma1,0.1,5.404268353488095e-07,2.3750713428045703e-06,,11.703585088531272,bci_competition_iv_2a_proxy__0.1_96,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,puy,gaussian__sigma1,0.1,4.7400233672102323e-07,1.2938347790193978e-06,,12.273149322561284,bci_competition_iv_2a_proxy__0.1_97,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,bgsrp,gaussian__sigma1,0.1,5.388468780927428e-07,1.5450028025679411e-06,,11.716300439577964,bci_competition_iv_2a_proxy__0.1_98,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,sobolev,gaussian__sigma1,0.1,5.387560294162995e-07,2.2253789049074497e-06,,11.717032714493476,bci_competition_iv_2a_proxy__0.1_99,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,directed_tv,gaussian__sigma1,0.2,4.2159431313363997e-07,1.7686363122832318e-06,,12.78200670749283,bci_competition_iv_2a_proxy__0.2_100,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,tv,gaussian__sigma1,0.2,3.990576335584122e-07,1.583660831682743e-06,,13.020597919416888,bci_competition_iv_2a_proxy__0.2_101,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,trss,gaussian__sigma1,0.2,3.525407349830372e-07,1.0461709799391238e-06,,13.55886109053053,bci_competition_iv_2a_proxy__0.2_102,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,heat_diffusion_temporal,gaussian__sigma1,0.2,4.456891751098198e-07,1.4267808388304552e-06,,12.540633287813002,bci_competition_iv_2a_proxy__0.2_103,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,graph_time_tikhonov,gaussian__sigma1,0.2,4.387960201147589e-07,1.5950122705093034e-06,,12.608327349829334,bci_competition_iv_2a_proxy__0.2_104,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,temporal_laplacian,gaussian__sigma1,0.2,4.473448434854612e-07,1.89760807013574e-06,,12.52452979238076,bci_competition_iv_2a_proxy__0.2_105,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,wavelet_temporal,gaussian__sigma1,0.2,4.93702314869434e-07,1.4797529509701426e-06,,12.096302513927649,bci_competition_iv_2a_proxy__0.2_106,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,linear,gaussian__sigma1,0.2,6.326275366569305e-07,2.512517318310832e-06,,11.01947323371849,bci_competition_iv_2a_proxy__0.2_107,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,nearest,gaussian__sigma1,0.2,6.497988761619325e-07,2.079586920899088e-06,,10.903164592143357,bci_competition_iv_2a_proxy__0.2_108,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,mean,gaussian__sigma1,0.2,6.60239947186905e-07,2.205948213287122e-06,,10.8339361775106,bci_competition_iv_2a_proxy__0.2_109,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,idw,gaussian__sigma1,0.2,6.131118778997952e-07,2.2832998090904875e-06,,11.15555685217558,bci_competition_iv_2a_proxy__0.2_110,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,gsmooth,gaussian__sigma1,0.2,6.002783759564931e-07,1.8826210099968528e-06,,11.24742716168669,bci_competition_iv_2a_proxy__0.2_111,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,tikhonov,gaussian__sigma1,0.2,6.367945741275705e-07,2.106695003064573e-06,,10.990960607980124,bci_competition_iv_2a_proxy__0.2_112,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,spherical_spline,gaussian__sigma1,0.2,5.785253334229607e-07,2.3383804889015263e-06,,11.407730337301288,bci_competition_iv_2a_proxy__0.2_113,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,rbfi_tps,gaussian__sigma1,0.2,6.300492879519079e-07,1.6668336531347385e-06,,11.037208900018584,bci_competition_iv_2a_proxy__0.2_114,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,rbfi_mq,gaussian__sigma1,0.2,5.503017671291263e-07,1.8341679867084423e-06,,11.624945075877676,bci_competition_iv_2a_proxy__0.2_115,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,spline_surface,gaussian__sigma1,0.2,6.16738018591422e-07,2.3941824779990493e-06,,11.12994693898388,bci_competition_iv_2a_proxy__0.2_116,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,puy,gaussian__sigma1,0.2,6.181449925008754e-07,2.401989622459436e-06,,11.120050596363855,bci_competition_iv_2a_proxy__0.2_117,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,bgsrp,gaussian__sigma1,0.2,6.478882162482211e-07,2.078273552204938e-06,,10.915953340074434,bci_competition_iv_2a_proxy__0.2_118,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,sobolev,gaussian__sigma1,0.2,5.373247321427818e-07,1.8041087490946795e-06,,11.728585841279283,bci_competition_iv_2a_proxy__0.2_119,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,directed_tv,gaussian__sigma1,0.3,4.003525372298491e-07,1.7343556096261457e-06,,13.006528295827389,bci_competition_iv_2a_proxy__0.3_120,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,tv,gaussian__sigma1,0.3,4.550444556083207e-07,1.9865590463842472e-06,,12.450415877079312,bci_competition_iv_2a_proxy__0.3_121,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,trss,gaussian__sigma1,0.3,5.255663690316795e-07,2.060682689914505e-06,,11.824678480214864,bci_competition_iv_2a_proxy__0.3_122,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,heat_diffusion_temporal,gaussian__sigma1,0.3,4.852039918162091e-07,1.248373431232894e-06,,12.171710497345728,bci_competition_iv_2a_proxy__0.3_123,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,graph_time_tikhonov,gaussian__sigma1,0.3,5.15617492978861e-07,2.0582069555159265e-06,,11.90767772041561,bci_competition_iv_2a_proxy__0.3_124,it66_bci_competition_gaussian_raw.csv
bci_competition_iv_2a_proxy,temporal_laplacian,gaussian__sigma1,0.3,5.295784414670954e-07,1.5730149773050888e-06,,11.791651178233224,bci_competition_iv_2a_proxy__0.3_125,it66_bci_competition_gaussian_raw.csv
