method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
spline_surface,0.2,rmse,3.3701994629671425e-05,3.410825141458762e-05,3.046808039542314e-06,3.171141337717045e-05,3.56925758821724e-05,9,instant
spline_surface,0.2,snr,-2.6079274085348745,-2.5095804948636538,0.920838866523825,-3.2095421346637734,-2.0063126824059756,9,instant
temporal_laplacian,0.1,mae,2.138669197468376e-05,2.107293961460278e-05,1.5703897518673296e-06,2.036070400346377e-05,2.2412679945903748e-05,9,tv_time
temporal_laplacian,0.1,rmse,3.10945770638355e-05,3.0638405676925985e-05,2.283223848620388e-06,2.9602870816070182e-05,3.258628331160082e-05,9,tv_time
temporal_laplacian,0.1,snr,4.664880495175951,5.173514349708441,1.2493928075902245,3.8486105275503375,5.481150462801565,9,tv_time
temporal_laplacian,0.2,mae,2.5177380760282136e-05,2.538287186096287e-05,2.0982067903564848e-06,2.38065523239159e-05,2.654820919664837e-05,9,tv_time
temporal_laplacian,0.2,rmse,3.657958548238749e-05,3.687813835231424e-05,3.048432058057767e-06,3.458794320445641e-05,3.857122776031857e-05,9,tv_time
temporal_laplacian,0.2,snr,5.037221834009817,5.090218074205168,0.8592604758898138,4.4758383230951395,5.598605344924495,9,tv_time
tikhonov,0.1,mae,5.999041692915604e-06,6.124047591503917e-06,3.8268971386724994e-07,5.749017746522334e-06,6.249065639308874e-06,9,instant
tikhonov,0.1,rmse,1.0400943367634911e-05,1.061767452877566e-05,6.634949788747317e-07,9.967459981436754e-06,1.0834426753833069e-05,9,instant
tikhonov,0.1,snr,19.0059138899082,19.123582290186015,1.2794388315664478,18.170013853284786,19.841813926531614,9,instant
tikhonov,0.2,mae,9.174011780118556e-06,9.061088671084081e-06,7.581552424075862e-07,8.678683688412268e-06,9.669339871824845e-06,9,instant
tikhonov,0.2,rmse,1.765954444565066e-05,1.7442172731864873e-05,1.4594134519224258e-06,1.6706060990394676e-05,1.8613027900906645e-05,9,instant
tikhonov,0.2,snr,16.99496444728749,16.91511005803467,1.3305024000247982,16.125702879271287,17.864226015303693,9,instant
trss,0.1,mae,1.5829908191053224e-06,1.569254329159672e-06,1.0671193497392773e-07,1.5132723549223563e-06,1.6527092832882885e-06,9,tv_time
trss,0.1,rmse,7.218466533411847e-06,7.155827892831943e-06,4.866083378552225e-07,6.900549086013102e-06,7.536383980810592e-06,9,tv_time
trss,0.1,snr,2.261500522610995,1.6174422675997593,1.219050630684408,1.4650541105638486,3.057946934658142,9,tv_time
trss,0.2,mae,5.413173393620071e-06,5.265490681654144e-06,4.4990700469711565e-07,5.1192341505512885e-06,5.707112636688853e-06,9,tv_time
trss,0.2,rmse,1.6583082482460956e-05,1.613066124713698e-05,1.3782756298038635e-06,1.56826090709891e-05,1.7483555893932813e-05,9,tv_time
trss,0.2,snr,2.5566781473654463,2.892716213206358,1.4698269347652937,1.5963912166521212,3.5169650780787713,9,tv_time
tv,0.1,mae,2.3607380497991455e-06,2.3434195022926458e-06,1.7662097390978055e-07,2.2453456801780887e-06,2.4761304194202023e-06,9,tv_time
tv,0.1,rmse,1.0222600656008082e-05,1.0147606907711393e-05,7.648140732549834e-07,9.72292212814816e-06,1.0722279183868005e-05,9,tv_time
tv,0.1,snr,-0.04994143036757048,-0.20695709884766167,1.137043952137316,-0.7928101457639501,0.6929272850288092,9,tv_time
tv,0.2,mae,4.427936972874907e-06,4.419266490535395e-06,3.7937672938639684e-07,4.180077509675795e-06,4.67579643607402e-06,9,tv_time
tv,0.2,rmse,1.3187185331501572e-05,1.3161363090077383e-05,1.129851502296591e-06,1.2449015683334465e-05,1.3925354979668679e-05,9,tv_time
tv,0.2,snr,3.653821331709879,3.5826881187778903,1.2145336240971467,2.860326030633076,4.4473166327866815,9,tv_time
wavelet_temporal,0.1,mae,2.6375946487023043e-06,2.639370237475039e-06,1.9332766196654753e-07,2.5112872428841598e-06,2.7639020545204488e-06,9,tv_time
wavelet_temporal,0.1,rmse,1.0788354383167213e-05,1.0795616939954878e-05,7.907535490301477e-07,1.0271728731134183e-05,1.1304980035200243e-05,9,tv_time
wavelet_temporal,0.1,snr,30.260578722705915,29.857148929886176,1.3427125844357282,29.383339834207906,31.137817611203925,9,tv_time
wavelet_temporal,0.2,mae,6.554695405766622e-06,6.431377513440379e-06,5.841907822013143e-07,6.17302409472843e-06,6.936366716804814e-06,9,tv_time
wavelet_temporal,0.2,rmse,2.060636529094593e-05,2.0218683884125947e-05,1.83655347997605e-06,1.9406483684028244e-05,2.180624689786362e-05,9,tv_time
wavelet_temporal,0.2,snr,27.174500570721168,26.685910928896813,1.592122318597585,26.134313989237413,28.214687152204924,9,tv_time
