method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
graph_time_tikhonov,0.2,snr,5.2326,3.5768,4.5126,3.7222,6.743,24
graph_time_tikhonov,0.2,dtw,,,,,,0
graph_time_tikhonov,0.3,mae,0.4292,0.0945,0.4263,0.3892,0.4691,24
graph_time_tikhonov,0.3,rmse,0.5398,0.0717,0.5274,0.5096,0.5701,24
graph_time_tikhonov,0.3,snr,4.5179,3.078,3.8782,3.2182,5.8176,24
graph_time_tikhonov,0.3,dtw,,,,,,0
graph_time_tikhonov,0.4,mae,0.4557,0.0807,0.4467,0.4216,0.4898,24
graph_time_tikhonov,0.4,rmse,0.572,0.0558,0.559,0.5485,0.5956,24
graph_time_tikhonov,0.4,snr,3.9218,2.6542,3.4964,2.8011,5.0426,24
graph_time_tikhonov,0.4,dtw,,,,,,0
gsmooth,0.1,mae,0.0721,0.0094,0.0658,0.0681,0.076,24
gsmooth,0.1,rmse,0.2449,0.0209,0.2325,0.2361,0.2538,24
gsmooth,0.1,snr,-0.1789,0.3445,-0.1247,-0.3243,-0.0334,24
gsmooth,0.1,dtw,,,,,,0
gsmooth,0.2,mae,0.1289,0.0056,0.1282,0.1265,0.1312,24
gsmooth,0.2,rmse,0.326,0.0091,0.326,0.3222,0.3299,24
gsmooth,0.2,snr,-0.0762,0.4248,-0.1459,-0.2556,0.1032,24
gsmooth,0.2,dtw,,,,,,0
gsmooth,0.3,mae,0.2082,0.0075,0.2048,0.2051,0.2114,24
gsmooth,0.3,rmse,0.4243,0.0159,0.417,0.4176,0.4311,24
gsmooth,0.3,snr,-0.4705,0.3276,-0.4385,-0.6089,-0.3322,24
gsmooth,0.3,dtw,,,,,,0
gsmooth,0.4,mae,0.2641,0.0199,0.2707,0.2557,0.2725,24
gsmooth,0.4,rmse,0.4749,0.0222,0.4766,0.4655,0.4843,24
gsmooth,0.4,snr,-0.3709,0.2219,-0.2946,-0.4646,-0.2772,24
gsmooth,0.4,dtw,,,,,,0
gsp,0.1,mae,0.0788,0.0107,0.0808,0.0743,0.0833,24
gsp,0.1,rmse,0.2733,0.0341,0.278,0.2589,0.2877,24
gsp,0.1,snr,-1.0735,0.8957,-0.9146,-1.4517,-0.6953,24
gsp,0.1,dtw,,,,,,0
gsp,0.2,mae,0.1415,0.0193,0.1374,0.1334,0.1497,24
gsp,0.2,rmse,0.3669,0.0445,0.3501,0.3481,0.3857,24
gsp,0.2,snr,-0.9768,0.9849,-0.9339,-1.3927,-0.5609,24
gsp,0.2,dtw,,,,,,0
gsp,0.3,mae,0.2226,0.0206,0.2165,0.2139,0.2313,24
gsp,0.3,rmse,0.4625,0.0449,0.4519,0.4436,0.4815,24
gsp,0.3,snr,-1.1636,0.8186,-1.1596,-1.5093,-0.818,24
gsp,0.3,dtw,,,,,,0
gsp,0.4,mae,0.2836,0.0377,0.2861,0.2676,0.2995,24
gsp,0.4,rmse,0.5228,0.0597,0.5239,0.4976,0.548,24
gsp,0.4,snr,-1.1186,0.7835,-1.0378,-1.4494,-0.7878,24
gsp,0.4,dtw,,,,,,0
heat_diffusion_temporal,0.1,mae,0.1442,0.1962,0.0728,0.0613,0.227,24
heat_diffusion_temporal,0.1,rmse,0.4562,0.5787,0.2517,0.2118,0.7005,24
heat_diffusion_temporal,0.1,snr,-2.3949,6.1226,-0.0459,-4.9803,0.1904,24
heat_diffusion_temporal,0.1,dtw,,,,,,0
heat_diffusion_temporal,0.2,mae,0.2604,0.3545,0.1337,0.1107,0.4101,24
heat_diffusion_temporal,0.2,rmse,0.611,0.7795,0.3281,0.2818,0.9401,24
heat_diffusion_temporal,0.2,snr,-2.3086,6.1572,-0.0321,-4.9085,0.2914,24
heat_diffusion_temporal,0.2,dtw,,,,,,0
heat_diffusion_temporal,0.3,mae,0.4053,0.5487,0.203,0.1736,0.637,24
heat_diffusion_temporal,0.3,rmse,0.7631,0.9716,0.403,0.3528,1.1733,24
heat_diffusion_temporal,0.3,snr,-2.3931,6.1528,-0.0682,-4.9912,0.2051,24
heat_diffusion_temporal,0.3,dtw,,,,,,0
heat_diffusion_temporal,0.4,mae,0.5201,0.7032,0.2729,0.2231,0.817,24
heat_diffusion_temporal,0.4,rmse,0.8625,1.0938,0.4678,0.4006,1.3244,24
heat_diffusion_temporal,0.4,snr,-2.3676,6.1198,-0.1083,-4.9517,0.2166,24
heat_diffusion_temporal,0.4,dtw,,,,,,0
idw,0.1,mae,0.0706,0.0092,0.0661,0.0667,0.0745,24
idw,0.1,rmse,0.2425,0.0237,0.2334,0.2325,0.2525,24
idw,0.1,snr,-0.0737,0.4966,-0.175,-0.2834,0.136,24
idw,0.1,dtw,,,,,,0
idw,0.2,mae,0.1296,0.0039,0.1289,0.128,0.1312,24
idw,0.2,rmse,0.329,0.0044,0.332,0.3272,0.3309,24
idw,0.2,snr,-0.1695,0.3533,-0.099,-0.3187,-0.0203,24
idw,0.2,dtw,,,,,,0
idw,0.3,mae,0.2111,0.0061,0.209,0.2086,0.2137,24
idw,0.3,rmse,0.4307,0.0141,0.4312,0.4247,0.4366,24
idw,0.3,snr,-0.61,0.2654,-0.7459,-0.722,-0.4979,24
idw,0.3,dtw,,,,,,0
idw,0.4,mae,0.2667,0.0167,0.2753,0.2597,0.2738,24
idw,0.4,rmse,0.4837,0.013,0.4864,0.4782,0.4891,24
idw,0.4,snr,-0.5425,0.1105,-0.5988,-0.5891,-0.4958,24
idw,0.4,dtw,,,,,,0
linear,0.1,mae,0.0787,0.0129,0.0784,0.0733,0.0841,24
linear,0.1,rmse,0.2875,0.0334,0.2949,0.2734,0.3016,24
linear,0.1,snr,-1.4214,0.974,-1.9947,-1.8327,-1.0101,24
linear,0.1,dtw,,,,,,0
linear,0.2,mae,0.1578,0.0183,0.1624,0.1501,0.1655,24
linear,0.2,rmse,0.4195,0.0427,0.42,0.4014,0.4375,24
linear,0.2,snr,-2.2491,0.6608,-2.165,-2.5282,-1.9701,24
linear,0.2,dtw,,,,,,0
linear,0.3,mae,0.2424,0.0107,0.2364,0.2379,0.247,24
linear,0.3,rmse,0.5158,0.0163,0.5122,0.5089,0.5227,24
linear,0.3,snr,-2.1408,0.2016,-2.0198,-2.2259,-2.0556,24
linear,0.3,dtw,,,,,,0
linear,0.4,mae,0.3056,0.0211,0.3075,0.2966,0.3145,24
linear,0.4,rmse,0.5758,0.0235,0.5696,0.5659,0.5857,24
linear,0.4,snr,-2.0198,0.235,-2.041,-2.119,-1.9206,24
linear,0.4,dtw,,,,,,0
mean,0.1,mae,0.07,0.0114,0.0659,0.0652,0.0749,24
mean,0.1,rmse,0.2376,0.0274,0.231,0.226,0.2492,24
mean,0.1,snr,0.1013,0.6423,-0.0857,-0.1699,0.3725,24
mean,0.1,dtw,,,,,,0
mean,0.2,mae,0.1268,0.0058,0.1252,0.1244,0.1292,24
mean,0.2,rmse,0.319,0.0131,0.3272,0.3135,0.3246,24
mean,0.2,snr,0.079,0.5415,-0.0439,-0.1497,0.3077,24
mean,0.2,dtw,,,,,,0
mean,0.3,mae,0.2061,0.0047,0.2039,0.2041,0.2081,24
mean,0.3,rmse,0.4202,0.0115,0.4161,0.4154,0.4251,24
mean,0.3,snr,-0.3729,0.1616,-0.4065,-0.4411,-0.3046,24
mean,0.3,dtw,,,,,,0
mean,0.4,mae,0.2606,0.0183,0.2611,0.2529,0.2683,24
mean,0.4,rmse,0.4673,0.0212,0.4587,0.4584,0.4763,24
mean,0.4,snr,-0.2283,0.3026,-0.2628,-0.3561,-0.1005,24
mean,0.4,dtw,,,,,,0
nearest,0.1,mae,0.0842,0.0159,0.0859,0.0775,0.0909,24
nearest,0.1,rmse,0.3098,0.0424,0.328,0.2919,0.3277,24
nearest,0.1,snr,-2.0394,1.2854,-2.7119,-2.5822,-1.4966,24
nearest,0.1,dtw,,,,,,0
nearest,0.2,mae,0.1698,0.0106,0.1735,0.1653,0.1743,24
nearest,0.2,rmse,0.4584,0.02,0.4632,0.4499,0.4668,24
nearest,0.2,snr,-3.07,0.1706,-3.0276,-3.142,-2.9979,24
nearest,0.2,dtw,,,,,,0
nearest,0.3,mae,0.2694,0.015,0.2667,0.2631,0.2757,24
nearest,0.3,rmse,0.5842,0.0257,0.581,0.5734,0.5951,24
nearest,0.3,snr,-3.2854,0.3221,-3.2207,-3.4215,-3.1494,24
nearest,0.3,dtw,,,,,,0
nearest,0.4,mae,0.3298,0.0254,0.3316,0.3191,0.3405,24
nearest,0.4,rmse,0.6334,0.0299,0.6286,0.6207,0.646,24
nearest,0.4,snr,-2.824,0.3366,-2.8098,-2.9662,-2.6819,24
nearest,0.4,dtw,,,,,,0
puy,0.1,mae,0.37,0.1597,0.3803,0.3026,0.4375,24
puy,0.1,rmse,0.4763,0.1235,0.4629,0.4241,0.5284,24
puy,0.1,snr,7.4436,8.4098,4.4038,3.8925,10.9947,24
puy,0.1,dtw,,,,,,0
puy,0.2,mae,0.3995,0.1412,0.4109,0.3399,0.4592,24
puy,0.2,rmse,0.5234,0.0937,0.5135,0.4839,0.563,24
puy,0.2,snr,6.7727,7.6489,4.0643,3.5429,10.0026,24
puy,0.2,dtw,,,,,,0
puy,0.3,mae,0.4349,0.1167,0.4457,0.3856,0.4841,24
puy,0.3,rmse,0.575,0.0651,0.5692,0.5475,0.6025,24
puy,0.3,snr,5.9749,6.7254,3.5455,3.135,8.8148,24
puy,0.3,dtw,,,,,,0
puy,0.4,mae,0.4648,0.0938,0.4595,0.4252,0.5044,24
puy,0.4,rmse,0.6172,0.0443,0.6148,0.5985,0.6359,24
puy,0.4,snr,5.3019,5.9057,3.2011,2.8081,7.7956,24
puy,0.4,dtw,,,,,,0
rbfi_mq,0.1,mae,0.0918,0.0124,0.0895,0.0865,0.097,24
rbfi_mq,0.1,rmse,0.335,0.0312,0.3334,0.3219,0.3482,24
rbfi_mq,0.1,snr,-2.7464,0.4656,-2.7767,-2.943,-2.5498,24
rbfi_mq,0.1,dtw,,,,,,0
rbfi_mq,0.2,mae,0.1824,0.0116,0.1865,0.1775,0.1873,24
rbfi_mq,0.2,rmse,0.4855,0.0135,0.4801,0.4797,0.4912,24
rbfi_mq,0.2,snr,-3.5635,0.1599,-3.6601,-3.631,-3.496,24
rbfi_mq,0.2,dtw,,,,,,0
rbfi_mq,0.3,mae,0.2711,0.0119,0.2725,0.2661,0.2761,24
rbfi_mq,0.3,rmse,0.5914,0.0301,0.5928,0.5787,0.6041,24
rbfi_mq,0.3,snr,-3.23,0.3875,-3.4832,-3.3936,-3.0664,24
rbfi_mq,0.3,dtw,,,,,,0
rbfi_mq,0.4,mae,0.3691,0.0177,0.3701,0.3616,0.3766,24
rbfi_mq,0.4,rmse,0.7115,0.041,0.7398,0.6942,0.7288,24
rbfi_mq,0.4,snr,-3.735,0.6767,-3.8398,-4.0207,-3.4493,24
rbfi_mq,0.4,dtw,,,,,,0
rbfi_tps,0.1,mae,0.0867,0.0078,0.0884,0.0834,0.09,24
rbfi_tps,0.1,rmse,0.3172,0.0207,0.3315,0.3085,0.326,24
rbfi_tps,0.1,snr,-2.2624,0.2584,-2.2661,-2.3715,-2.1532,24
rbfi_tps,0.1,dtw,,,,,,0
rbfi_tps,0.2,mae,0.1716,0.0174,0.1798,0.1642,0.1789,24
rbfi_tps,0.2,rmse,0.4533,0.0311,0.4649,0.4401,0.4664,24
rbfi_tps,0.2,snr,-2.9344,0.351,-3.06,-3.0826,-2.7862,24
rbfi_tps,0.2,dtw,,,,,,0
rbfi_tps,0.3,mae,0.2589,0.0119,0.2522,0.2539,0.2639,24
rbfi_tps,0.3,rmse,0.5568,0.0247,0.541,0.5463,0.5672,24
rbfi_tps,0.3,snr,-2.7694,0.2793,-2.685,-2.8874,-2.6515,24
rbfi_tps,0.3,dtw,,,,,,0
rbfi_tps,0.4,mae,0.3491,0.0271,0.3486,0.3377,0.3606,24
rbfi_tps,0.4,rmse,0.6714,0.0406,0.6584,0.6543,0.6886,24
rbfi_tps,0.4,snr,-3.2716,0.3216,-3.2061,-3.4074,-3.1358,24
rbfi_tps,0.4,dtw,,,,,,0
sobolev,0.1,mae,0.5314,0.0813,0.55,0.497,0.5657,24
sobolev,0.1,rmse,0.6014,0.0862,0.6214,0.565,0.6378,24
sobolev,0.1,snr,1.68,1.5598,1.2187,1.0214,2.3387,24
sobolev,0.1,dtw,,,,,,0
sobolev,0.2,mae,0.5417,0.0736,0.5572,0.5107,0.5728,24
sobolev,0.2,rmse,0.6142,0.0752,0.6306,0.5824,0.646,24
sobolev,0.2,snr,1.5128,1.4068,1.0935,0.9187,2.1068,24
sobolev,0.2,dtw,,,,,,0
sobolev,0.3,mae,0.5528,0.0628,0.5674,0.5263,0.5794,24
sobolev,0.3,rmse,0.6283,0.0623,0.64,0.602,0.6546,24
sobolev,0.3,snr,1.3399,1.2119,1.0023,0.8281,1.8516,24
sobolev,0.3,dtw,,,,,,0
sobolev,0.4,mae,0.5637,0.0544,0.5751,0.5407,0.5867,24
sobolev,0.4,rmse,0.6403,0.0521,0.6496,0.6184,0.6623,24
sobolev,0.4,snr,1.1581,1.0497,0.8627,0.7149,1.6014,24
sobolev,0.4,dtw,,,,,,0
spherical_spline,0.1,mae,0.0954,0.0114,0.09,0.0906,0.1002,24
spherical_spline,0.1,rmse,0.3474,0.0568,0.3618,0.3234,0.3714,24
spherical_spline,0.1,snr,-2.8696,1.7338,-3.4652,-3.6017,-2.1375,24
spherical_spline,0.1,dtw,,,,,,0
spherical_spline,0.2,mae,0.1939,0.05,0.2204,0.1727,0.215,24
spherical_spline,0.2,rmse,0.5061,0.1309,0.5707,0.4509,0.5614,24
spherical_spline,0.2,snr,-3.5775,2.2362,-4.8242,-4.5218,-2.6333,24
spherical_spline,0.2,dtw,,,,,,0
spherical_spline,0.3,mae,0.2823,0.0597,0.3057,0.2571,0.3075,24
spherical_spline,0.3,rmse,0.618,0.1499,0.6772,0.5547,0.6813,24
spherical_spline,0.3,snr,-3.1627,2.0169,-4.1537,-4.0144,-2.3111,24
spherical_spline,0.3,dtw,,,,,,0
spherical_spline,0.4,mae,0.3873,0.1081,0.4485,0.3417,0.433,24
spherical_spline,0.4,rmse,0.7433,0.2165,0.8509,0.6519,0.8347,24
spherical_spline,0.4,snr,-3.4995,2.3399,-5.0001,-4.4876,-2.5114,24
spherical_spline,0.4,dtw,,,,,,0
spline_surface,0.1,mae,0.3057,0.1572,0.3637,0.2393,0.3721,24
spline_surface,0.1,rmse,1.2707,0.6783,1.7384,0.9843,1.5571,24
spline_surface,0.1,snr,-10.7938,6.3945,-12.9993,-13.494,-8.0937,24
spline_surface,0.1,dtw,,,,,,0
spline_surface,0.2,mae,0.1884,0.0294,0.2058,0.176,0.2009,24
spline_surface,0.2,rmse,0.5113,0.0738,0.5421,0.4801,0.5424,24
spline_surface,0.2,snr,-3.8505,1.0107,-4.3736,-4.2773,-3.4237,24
spline_surface,0.2,dtw,,,,,,0
spline_surface,0.3,mae,0.282,0.0347,0.2678,0.2673,0.2966,24
spline_surface,0.3,rmse,0.609,0.0759,0.5769,0.577,0.641,24
spline_surface,0.3,snr,-3.3117,0.6171,-3.1221,-3.5723,-3.0511,24
spline_surface,0.3,dtw,,,,,,0
spline_surface,0.4,mae,0.3791,0.0647,0.3545,0.3518,0.4064,24
spline_surface,0.4,rmse,0.7235,0.1085,0.6678,0.6777,0.7693,24
spline_surface,0.4,snr,-3.761,0.9395,-3.2061,-4.1577,-3.3642,24
spline_surface,0.4,dtw,,,,,,0
temporal_laplacian,0.1,mae,0.4246,0.0932,0.4117,0.3853,0.464,24
temporal_laplacian,0.1,rmse,0.4899,0.0944,0.4736,0.45,0.5298,24
temporal_laplacian,0.1,snr,3.8314,1.9206,3.8916,3.0204,4.6424,24
temporal_laplacian,0.1,dtw,,,,,,0
temporal_laplacian,0.2,mae,0.4453,0.0847,0.4336,0.4096,0.4811,24
temporal_laplacian,0.2,rmse,0.5194,0.0806,0.5031,0.4853,0.5534,24
temporal_laplacian,0.2,snr,3.49,1.7786,3.5736,2.7389,4.241,24
temporal_laplacian,0.2,dtw,,,,,,0
temporal_laplacian,0.3,mae,0.4743,0.0714,0.466,0.4441,0.5045,24
temporal_laplacian,0.3,rmse,0.5551,0.0631,0.542,0.5285,0.5818,24
temporal_laplacian,0.3,snr,2.9686,1.5253,2.995,2.3245,3.6126,24
temporal_laplacian,0.3,dtw,,,,,,0
temporal_laplacian,0.4,mae,0.4946,0.0637,0.4918,0.4677,0.5215,24
temporal_laplacian,0.4,rmse,0.5861,0.0511,0.5746,0.5646,0.6077,24
temporal_laplacian,0.4,snr,2.6657,1.3966,2.6793,2.0759,3.2554,24
temporal_laplacian,0.4,dtw,,,,,,0
tikhonov,0.1,mae,0.2096,0.1524,0.1634,0.1453,0.274,24
tikhonov,0.1,rmse,0.334,0.1319,0.2921,0.2783,0.3897,24
tikhonov,0.1,snr,14.5848,7.8071,14.0822,11.2882,17.8815,24
tikhonov,0.1,dtw,,,,,,0
tikhonov,0.2,mae,0.2554,0.1361,0.2178,0.1979,0.3129,24
tikhonov,0.2,rmse,0.4068,0.1059,0.3689,0.3621,0.4515,24
tikhonov,0.2,snr,13.1491,7.0581,12.6833,10.1688,16.1295,24
tikhonov,0.2,dtw,,,,,,0
tikhonov,0.3,mae,0.3152,0.1139,0.2819,0.2671,0.3633,24
tikhonov,0.3,rmse,0.4867,0.0806,0.4596,0.4527,0.5208,24
tikhonov,0.3,snr,11.3793,6.1104,10.9818,8.7991,13.9595,24
tikhonov,0.3,dtw,,,,,,0
tikhonov,0.4,mae,0.3596,0.0978,0.3343,0.3183,0.4009,24
tikhonov,0.4,rmse,0.5375,0.0638,0.5263,0.5106,0.5645,24
tikhonov,0.4,snr,9.9449,5.3423,9.8659,7.689,12.2007,24
tikhonov,0.4,dtw,,,,,,0
trss,0.1,mae,0.0768,0.0089,0.0793,0.0731,0.0806,24
trss,0.1,rmse,0.2644,0.026,0.2685,0.2534,0.2754,24
trss,0.1,snr,-0.816,0.7297,-0.6624,-1.1241,-0.5079,24
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.1371,0.0146,0.1356,0.131,0.1433,24
trss,0.2,rmse,0.3524,0.0323,0.3448,0.3388,0.366,24
trss,0.2,snr,-0.662,0.8034,-0.7413,-1.0013,-0.3228,24
trss,0.2,dtw,,,,,,0
trss,0.3,mae,0.2153,0.0142,0.2128,0.2093,0.2213,24
trss,0.3,rmse,0.4422,0.0322,0.4413,0.4286,0.4558,24
trss,0.3,snr,-0.8116,0.6533,-0.7704,-1.0875,-0.5357,24
trss,0.3,dtw,,,,,,0
trss,0.4,mae,0.2742,0.0287,0.2813,0.2621,0.2863,24
trss,0.4,rmse,0.4985,0.0427,0.4942,0.4805,0.5165,24
trss,0.4,snr,-0.7507,0.5968,-0.7457,-1.0027,-0.4987,24
trss,0.4,dtw,,,,,,0
tv,0.1,mae,0.0713,0.0098,0.0659,0.0672,0.0755,24
tv,0.1,rmse,0.2433,0.0236,0.2322,0.2334,0.2533,24
tv,0.1,snr,-0.105,0.505,-0.11,-0.3182,0.1082,24
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.1284,0.0065,0.1268,0.1256,0.1311,24
tv,0.2,rmse,0.3256,0.0127,0.3271,0.3202,0.3309,24
tv,0.2,snr,-0.0255,0.6346,-0.1036,-0.2934,0.2425,24
tv,0.2,dtw,,,,,,0
tv,0.3,mae,0.2077,0.0069,0.2044,0.2048,0.2106,24
tv,0.3,rmse,0.4244,0.0159,0.4167,0.4176,0.4311,24
tv,0.3,snr,-0.4515,0.3097,-0.4352,-0.5823,-0.3207,24
tv,0.3,dtw,,,,,,0
tv,0.4,mae,0.2615,0.0192,0.2614,0.2534,0.2696,24
tv,0.4,rmse,0.4719,0.0224,0.4619,0.4624,0.4814,24
tv,0.4,snr,-0.294,0.3236,-0.2729,-0.4306,-0.1573,24
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.0949,0.0145,0.0944,0.0888,0.101,24
wavelet_temporal,0.1,rmse,0.2554,0.0195,0.2518,0.2472,0.2636,24
wavelet_temporal,0.1,snr,18.6069,5.6798,16.358,16.2086,21.0053,24
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.1508,0.0103,0.1498,0.1465,0.1552,24
wavelet_temporal,0.2,rmse,0.3327,0.0102,0.3336,0.3284,0.337,24
wavelet_temporal,0.2,snr,16.839,4.8944,16.0192,14.7722,18.9057,24
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.2163,0.0098,0.216,0.2121,0.2204,24
wavelet_temporal,0.3,rmse,0.4042,0.0075,0.404,0.4011,0.4074,24
wavelet_temporal,0.3,snr,14.9848,4.6819,14.0693,13.0078,16.9618,24
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.2743,0.0158,0.2766,0.2676,0.281,24
wavelet_temporal,0.4,rmse,0.4585,0.0132,0.4603,0.453,0.4641,24
wavelet_temporal,0.4,snr,13.0023,3.8144,12.1777,11.3916,14.6129,24
wavelet_temporal,0.4,dtw,,,,,,0
