method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
gsmooth,0.3,snr,-0.4248,0.0,-0.4248,,,1
gsmooth,0.3,dtw,,,,,,0
gsmooth,0.4,mae,0.2379,0.0,0.2379,,,1
gsmooth,0.4,rmse,0.4483,0.0,0.4483,,,1
gsmooth,0.4,snr,-0.2839,0.0,-0.2839,,,1
gsmooth,0.4,dtw,,,,,,0
gsp,0.1,mae,0.0853,0.0,0.0853,,,1
gsp,0.1,rmse,0.2837,0.0,0.2837,,,1
gsp,0.1,snr,-0.9081,0.0,-0.9081,,,1
gsp,0.1,dtw,,,,,,0
gsp,0.2,mae,0.1259,0.0,0.1259,,,1
gsp,0.2,rmse,0.341,0.0,0.341,,,1
gsp,0.2,snr,-0.85,0.0,-0.85,,,1
gsp,0.2,dtw,,,,,,0
gsp,0.3,mae,0.2149,0.0,0.2149,,,1
gsp,0.3,rmse,0.4501,0.0,0.4501,,,1
gsp,0.3,snr,-1.127,0.0,-1.127,,,1
gsp,0.3,dtw,,,,,,0
gsp,0.4,mae,0.2468,0.0,0.2468,,,1
gsp,0.4,rmse,0.4785,0.0,0.4785,,,1
gsp,0.4,snr,-0.8422,0.0,-0.8422,,,1
gsp,0.4,dtw,,,,,,0
heat_diffusion_temporal,0.1,mae,0.0802,0.0,0.0802,,,1
heat_diffusion_temporal,0.1,rmse,0.255,0.0,0.255,,,1
heat_diffusion_temporal,0.1,snr,0.0125,0.0,0.0125,,,1
heat_diffusion_temporal,0.1,dtw,,,,,,0
heat_diffusion_temporal,0.2,mae,0.12,0.0,0.12,,,1
heat_diffusion_temporal,0.2,rmse,0.3099,0.0,0.3099,,,1
heat_diffusion_temporal,0.2,snr,-0.0319,0.0,-0.0319,,,1
heat_diffusion_temporal,0.2,dtw,,,,,,0
heat_diffusion_temporal,0.3,mae,0.1993,0.0,0.1993,,,1
heat_diffusion_temporal,0.3,rmse,0.3975,0.0,0.3975,,,1
heat_diffusion_temporal,0.3,snr,-0.0469,0.0,-0.0469,,,1
heat_diffusion_temporal,0.3,dtw,,,,,,0
heat_diffusion_temporal,0.4,mae,0.236,0.0,0.236,,,1
heat_diffusion_temporal,0.4,rmse,0.434,0.0,0.434,,,1
heat_diffusion_temporal,0.4,snr,-0.0113,0.0,-0.0113,,,1
heat_diffusion_temporal,0.4,dtw,,,,,,0
idw,0.1,mae,0.0831,0.0,0.0831,,,1
idw,0.1,rmse,0.2744,0.0,0.2744,,,1
idw,0.1,snr,-0.612,0.0,-0.612,,,1
idw,0.1,dtw,,,,,,0
idw,0.2,mae,0.1253,0.0,0.1253,,,1
idw,0.2,rmse,0.332,0.0,0.332,,,1
idw,0.2,snr,-0.6239,0.0,-0.6239,,,1
idw,0.2,dtw,,,,,,0
idw,0.3,mae,0.209,0.0,0.209,,,1
idw,0.3,rmse,0.4312,0.0,0.4312,,,1
idw,0.3,snr,-0.7459,0.0,-0.7459,,,1
idw,0.3,dtw,,,,,,0
idw,0.4,mae,0.2439,0.0,0.2439,,,1
idw,0.4,rmse,0.4669,0.0,0.4669,,,1
idw,0.4,snr,-0.6375,0.0,-0.6375,,,1
idw,0.4,dtw,,,,,,0
linear,0.1,mae,0.0943,0.0,0.0943,,,1
linear,0.1,rmse,0.3234,0.0,0.3234,,,1
linear,0.1,snr,-1.9947,0.0,-1.9947,,,1
linear,0.1,dtw,,,,,,0
linear,0.2,mae,0.1339,0.0,0.1339,,,1
linear,0.2,rmse,0.368,0.0,0.368,,,1
linear,0.2,snr,-1.5024,0.0,-1.5024,,,1
linear,0.2,dtw,,,,,,0
linear,0.3,mae,0.2337,0.0,0.2337,,,1
linear,0.3,rmse,0.4983,0.0,0.4983,,,1
linear,0.3,snr,-1.9834,0.0,-1.9834,,,1
linear,0.3,dtw,,,,,,0
linear,0.4,mae,0.2793,0.0,0.2793,,,1
linear,0.4,rmse,0.5513,0.0,0.5513,,,1
linear,0.4,snr,-2.041,0.0,-2.041,,,1
linear,0.4,dtw,,,,,,0
mean,0.1,mae,0.0853,0.0,0.0853,,,1
mean,0.1,rmse,0.2733,0.0,0.2733,,,1
mean,0.1,snr,-0.558,0.0,-0.558,,,1
mean,0.1,dtw,,,,,,0
mean,0.2,mae,0.1252,0.0,0.1252,,,1
mean,0.2,rmse,0.3272,0.0,0.3272,,,1
mean,0.2,snr,-0.5,0.0,-0.5,,,1
mean,0.2,dtw,,,,,,0
mean,0.3,mae,0.2019,0.0,0.2019,,,1
mean,0.3,rmse,0.4161,0.0,0.4161,,,1
mean,0.3,snr,-0.4065,0.0,-0.4065,,,1
mean,0.3,dtw,,,,,,0
mean,0.4,mae,0.2385,0.0,0.2385,,,1
mean,0.4,rmse,0.4473,0.0,0.4473,,,1
mean,0.4,snr,-0.2628,0.0,-0.2628,,,1
mean,0.4,dtw,,,,,,0
nearest,0.1,mae,0.1023,0.0,0.1023,,,1
nearest,0.1,rmse,0.349,0.0,0.349,,,1
nearest,0.1,snr,-2.7119,0.0,-2.7119,,,1
nearest,0.1,dtw,,,,,,0
nearest,0.2,mae,0.1556,0.0,0.1556,,,1
nearest,0.2,rmse,0.4323,0.0,0.4323,,,1
nearest,0.2,snr,-2.8899,0.0,-2.8899,,,1
nearest,0.2,dtw,,,,,,0
nearest,0.3,mae,0.2529,0.0,0.2529,,,1
nearest,0.3,rmse,0.5551,0.0,0.5551,,,1
nearest,0.3,snr,-2.9357,0.0,-2.9357,,,1
nearest,0.3,dtw,,,,,,0
nearest,0.4,mae,0.2985,0.0,0.2985,,,1
nearest,0.4,rmse,0.6001,0.0,0.6001,,,1
nearest,0.4,snr,-2.8098,0.0,-2.8098,,,1
nearest,0.4,dtw,,,,,,0
puy,0.1,mae,0.4019,0.0,0.4019,,,1
puy,0.1,rmse,0.4891,0.0,0.4891,,,1
puy,0.1,snr,3.812,0.0,3.812,,,1
puy,0.1,dtw,,,,,,0
puy,0.2,mae,0.4157,0.0,0.4157,,,1
puy,0.2,rmse,0.5112,0.0,0.5112,,,1
puy,0.2,snr,3.5601,0.0,3.5601,,,1
puy,0.2,dtw,,,,,,0
puy,0.3,mae,0.4469,0.0,0.4469,,,1
puy,0.3,rmse,0.5629,0.0,0.5629,,,1
puy,0.3,snr,3.1182,0.0,3.1182,,,1
puy,0.3,dtw,,,,,,0
puy,0.4,mae,0.457,0.0,0.457,,,1
puy,0.4,rmse,0.5753,0.0,0.5753,,,1
puy,0.4,snr,2.8863,0.0,2.8863,,,1
puy,0.4,dtw,,,,,,0
rbfi_mq,0.1,mae,0.1077,0.0,0.1077,,,1
rbfi_mq,0.1,rmse,0.3731,0.0,0.3731,,,1
rbfi_mq,0.1,snr,-3.2889,0.0,-3.2889,,,1
rbfi_mq,0.1,dtw,,,,,,0
rbfi_mq,0.2,mae,0.167,0.0,0.167,,,1
rbfi_mq,0.2,rmse,0.4726,0.0,0.4726,,,1
rbfi_mq,0.2,snr,-3.6601,0.0,-3.6601,,,1
rbfi_mq,0.2,dtw,,,,,,0
rbfi_mq,0.3,mae,0.2725,0.0,0.2725,,,1
rbfi_mq,0.3,rmse,0.5928,0.0,0.5928,,,1
rbfi_mq,0.3,snr,-3.513,0.0,-3.513,,,1
rbfi_mq,0.3,dtw,,,,,,0
rbfi_mq,0.4,mae,0.3701,0.0,0.3701,,,1
rbfi_mq,0.4,rmse,0.7398,0.0,0.7398,,,1
rbfi_mq,0.4,snr,-4.4888,0.0,-4.4888,,,1
rbfi_mq,0.4,dtw,,,,,,0
rbfi_tps,0.1,mae,0.0951,0.0,0.0951,,,1
rbfi_tps,0.1,rmse,0.3316,0.0,0.3316,,,1
rbfi_tps,0.1,snr,-2.2661,0.0,-2.2661,,,1
rbfi_tps,0.1,dtw,,,,,,0
rbfi_tps,0.2,mae,0.1479,0.0,0.1479,,,1
rbfi_tps,0.2,rmse,0.4116,0.0,0.4116,,,1
rbfi_tps,0.2,snr,-2.465,0.0,-2.465,,,1
rbfi_tps,0.2,dtw,,,,,,0
rbfi_tps,0.3,mae,0.2493,0.0,0.2493,,,1
rbfi_tps,0.3,rmse,0.5384,0.0,0.5384,,,1
rbfi_tps,0.3,snr,-2.685,0.0,-2.685,,,1
rbfi_tps,0.3,dtw,,,,,,0
rbfi_tps,0.4,mae,0.3169,0.0,0.3169,,,1
rbfi_tps,0.4,rmse,0.6306,0.0,0.6306,,,1
rbfi_tps,0.4,snr,-3.2061,0.0,-3.2061,,,1
rbfi_tps,0.4,dtw,,,,,,0
sobolev,0.1,mae,0.5556,0.0,0.5556,,,1
sobolev,0.1,rmse,0.6276,0.0,0.6276,,,1
sobolev,0.1,snr,1.1258,0.0,1.1258,,,1
sobolev,0.1,dtw,,,,,,0
sobolev,0.2,mae,0.5582,0.0,0.5582,,,1
sobolev,0.2,rmse,0.6324,0.0,0.6324,,,1
sobolev,0.2,snr,1.0675,0.0,1.0675,,,1
sobolev,0.2,dtw,,,,,,0
sobolev,0.3,mae,0.568,0.0,0.568,,,1
sobolev,0.3,rmse,0.6419,0.0,0.6419,,,1
sobolev,0.3,snr,0.9473,0.0,0.9473,,,1
sobolev,0.3,dtw,,,,,,0
sobolev,0.4,mae,0.5727,0.0,0.5727,,,1
sobolev,0.4,rmse,0.6483,0.0,0.6483,,,1
sobolev,0.4,snr,0.8571,0.0,0.8571,,,1
sobolev,0.4,dtw,,,,,,0
spherical_spline,0.1,mae,0.0853,0.0,0.0853,,,1
spherical_spline,0.1,rmse,0.2733,0.0,0.2733,,,1
spherical_spline,0.1,snr,-0.558,0.0,-0.558,,,1
spherical_spline,0.1,dtw,,,,,,0
spherical_spline,0.2,mae,0.1252,0.0,0.1252,,,1
spherical_spline,0.2,rmse,0.3272,0.0,0.3272,,,1
spherical_spline,0.2,snr,-0.5,0.0,-0.5,,,1
spherical_spline,0.2,dtw,,,,,,0
spherical_spline,0.3,mae,0.2019,0.0,0.2019,,,1
spherical_spline,0.3,rmse,0.4161,0.0,0.4161,,,1
spherical_spline,0.3,snr,-0.4065,0.0,-0.4065,,,1
spherical_spline,0.3,dtw,,,,,,0
spherical_spline,0.4,mae,0.2385,0.0,0.2385,,,1
spherical_spline,0.4,rmse,0.4473,0.0,0.4473,,,1
spherical_spline,0.4,snr,-0.2628,0.0,-0.2628,,,1
spherical_spline,0.4,dtw,,,,,,0
spline_surface,0.1,mae,0.0951,0.0,0.0951,,,1
spline_surface,0.1,rmse,0.3316,0.0,0.3316,,,1
spline_surface,0.1,snr,-2.2661,0.0,-2.2661,,,1
spline_surface,0.1,dtw,,,,,,0
spline_surface,0.2,mae,0.1479,0.0,0.1479,,,1
spline_surface,0.2,rmse,0.4116,0.0,0.4116,,,1
spline_surface,0.2,snr,-2.465,0.0,-2.465,,,1
spline_surface,0.2,dtw,,,,,,0
spline_surface,0.3,mae,0.2493,0.0,0.2493,,,1
spline_surface,0.3,rmse,0.5384,0.0,0.5384,,,1
spline_surface,0.3,snr,-2.685,0.0,-2.685,,,1
spline_surface,0.3,dtw,,,,,,0
spline_surface,0.4,mae,0.3169,0.0,0.3169,,,1
spline_surface,0.4,rmse,0.6306,0.0,0.6306,,,1
spline_surface,0.4,snr,-3.2061,0.0,-3.2061,,,1
spline_surface,0.4,dtw,,,,,,0
temporal_laplacian,0.1,mae,0.4208,0.0,0.4208,,,1
temporal_laplacian,0.1,rmse,0.4854,0.0,0.4854,,,1
temporal_laplacian,0.1,snr,3.7657,0.0,3.7657,,,1
temporal_laplacian,0.1,dtw,,,,,,0
temporal_laplacian,0.2,mae,0.4321,0.0,0.4321,,,1
temporal_laplacian,0.2,rmse,0.5021,0.0,0.5021,,,1
temporal_laplacian,0.2,snr,3.6035,0.0,3.6035,,,1
temporal_laplacian,0.2,dtw,,,,,,0
temporal_laplacian,0.3,mae,0.4689,0.0,0.4689,,,1
temporal_laplacian,0.3,rmse,0.5421,0.0,0.5421,,,1
temporal_laplacian,0.3,snr,2.8916,0.0,2.8916,,,1
temporal_laplacian,0.3,dtw,,,,,,0
temporal_laplacian,0.4,mae,0.4734,0.0,0.4734,,,1
temporal_laplacian,0.4,rmse,0.5657,0.0,0.5657,,,1
temporal_laplacian,0.4,snr,2.927,0.0,2.927,,,1
temporal_laplacian,0.4,dtw,,,,,,0
tikhonov,0.1,mae,0.176,0.0,0.176,,,1
tikhonov,0.1,rmse,0.3031,0.0,0.3031,,,1
tikhonov,0.1,snr,13.295,0.0,13.295,,,1
tikhonov,0.1,dtw,,,,,,0
tikhonov,0.2,mae,0.2091,0.0,0.2091,,,1
tikhonov,0.2,rmse,0.3552,0.0,0.3552,,,1
tikhonov,0.2,snr,12.3768,0.0,12.3768,,,1
tikhonov,0.2,dtw,,,,,,0
tikhonov,0.3,mae,0.2801,0.0,0.2801,,,1
tikhonov,0.3,rmse,0.454,0.0,0.454,,,1
tikhonov,0.3,snr,10.6022,0.0,10.6022,,,1
tikhonov,0.3,dtw,,,,,,0
tikhonov,0.4,mae,0.3056,0.0,0.3056,,,1
tikhonov,0.4,rmse,0.4812,0.0,0.4812,,,1
tikhonov,0.4,snr,9.7109,0.0,9.7109,,,1
tikhonov,0.4,dtw,,,,,,0
trss,0.1,mae,0.0844,0.0,0.0844,,,1
trss,0.1,rmse,0.2799,0.0,0.2799,,,1
trss,0.1,snr,-0.7911,0.0,-0.7911,,,1
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.1251,0.0,0.1251,,,1
trss,0.2,rmse,0.3381,0.0,0.3381,,,1
trss,0.2,snr,-0.777,0.0,-0.777,,,1
trss,0.2,dtw,,,,,,0
trss,0.3,mae,0.2125,0.0,0.2125,,,1
trss,0.3,rmse,0.4423,0.0,0.4423,,,1
trss,0.3,snr,-0.9748,0.0,-0.9748,,,1
trss,0.3,dtw,,,,,,0
trss,0.4,mae,0.2456,0.0,0.2456,,,1
trss,0.4,rmse,0.474,0.0,0.474,,,1
trss,0.4,snr,-0.7645,0.0,-0.7645,,,1
trss,0.4,dtw,,,,,,0
tv,0.1,mae,0.084,0.0,0.084,,,1
tv,0.1,rmse,0.2707,0.0,0.2707,,,1
tv,0.1,snr,-0.487,0.0,-0.487,,,1
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.1239,0.0,0.1239,,,1
tv,0.2,rmse,0.3251,0.0,0.3251,,,1
tv,0.2,snr,-0.4475,0.0,-0.4475,,,1
tv,0.2,dtw,,,,,,0
tv,0.3,mae,0.2028,0.0,0.2028,,,1
tv,0.3,rmse,0.4161,0.0,0.4161,,,1
tv,0.3,snr,-0.4269,0.0,-0.4269,,,1
tv,0.3,dtw,,,,,,0
tv,0.4,mae,0.2363,0.0,0.2363,,,1
tv,0.4,rmse,0.4449,0.0,0.4449,,,1
tv,0.4,snr,-0.2072,0.0,-0.2072,,,1
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.1115,0.0,0.1115,,,1
wavelet_temporal,0.1,rmse,0.2785,0.0,0.2785,,,1
wavelet_temporal,0.1,snr,14.7699,0.0,14.7699,,,1
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.1473,0.0,0.1473,,,1
wavelet_temporal,0.2,rmse,0.3289,0.0,0.3289,,,1
wavelet_temporal,0.2,snr,13.8057,0.0,13.8057,,,1
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.2191,0.0,0.2191,,,1
wavelet_temporal,0.3,rmse,0.4059,0.0,0.4059,,,1
wavelet_temporal,0.3,snr,11.8133,0.0,11.8133,,,1
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.2573,0.0,0.2573,,,1
wavelet_temporal,0.4,rmse,0.4438,0.0,0.4438,,,1
wavelet_temporal,0.4,snr,10.0874,0.0,10.0874,,,1
wavelet_temporal,0.4,dtw,,,,,,0
