method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
heat_diffusion_temporal,0.3,dtw,,,,,,0
heat_diffusion_temporal,0.4,mae,0.2362,0.0,0.2362,,,1
heat_diffusion_temporal,0.4,rmse,0.4345,0.0,0.4345,,,1
heat_diffusion_temporal,0.4,snr,-0.0217,0.0,-0.0217,,,1
heat_diffusion_temporal,0.4,dtw,,,,,,0
idw,0.1,mae,0.0831,0.0,0.0831,,,1
idw,0.1,rmse,0.2744,0.0,0.2744,,,1
idw,0.1,snr,-0.612,0.0,-0.612,,,1
idw,0.1,dtw,,,,,,0
idw,0.2,mae,0.1253,0.0,0.1253,,,1
idw,0.2,rmse,0.332,0.0,0.332,,,1
idw,0.2,snr,-0.6239,0.0,-0.6239,,,1
idw,0.2,dtw,,,,,,0
idw,0.3,mae,0.209,0.0,0.209,,,1
idw,0.3,rmse,0.4312,0.0,0.4312,,,1
idw,0.3,snr,-0.7459,0.0,-0.7459,,,1
idw,0.3,dtw,,,,,,0
idw,0.4,mae,0.2439,0.0,0.2439,,,1
idw,0.4,rmse,0.4669,0.0,0.4669,,,1
idw,0.4,snr,-0.6375,0.0,-0.6375,,,1
idw,0.4,dtw,,,,,,0
linear,0.1,mae,0.0943,0.0,0.0943,,,1
linear,0.1,rmse,0.3234,0.0,0.3234,,,1
linear,0.1,snr,-1.9947,0.0,-1.9947,,,1
linear,0.1,dtw,,,,,,0
linear,0.2,mae,0.1339,0.0,0.1339,,,1
linear,0.2,rmse,0.368,0.0,0.368,,,1
linear,0.2,snr,-1.5024,0.0,-1.5024,,,1
linear,0.2,dtw,,,,,,0
linear,0.3,mae,0.2337,0.0,0.2337,,,1
linear,0.3,rmse,0.4983,0.0,0.4983,,,1
linear,0.3,snr,-1.9834,0.0,-1.9834,,,1
linear,0.3,dtw,,,,,,0
linear,0.4,mae,0.2793,0.0,0.2793,,,1
linear,0.4,rmse,0.5513,0.0,0.5513,,,1
linear,0.4,snr,-2.041,0.0,-2.041,,,1
linear,0.4,dtw,,,,,,0
mean,0.1,mae,0.0853,0.0,0.0853,,,1
mean,0.1,rmse,0.2733,0.0,0.2733,,,1
mean,0.1,snr,-0.558,0.0,-0.558,,,1
mean,0.1,dtw,,,,,,0
mean,0.2,mae,0.1252,0.0,0.1252,,,1
mean,0.2,rmse,0.3272,0.0,0.3272,,,1
mean,0.2,snr,-0.5,0.0,-0.5,,,1
mean,0.2,dtw,,,,,,0
mean,0.3,mae,0.2019,0.0,0.2019,,,1
mean,0.3,rmse,0.4161,0.0,0.4161,,,1
mean,0.3,snr,-0.4065,0.0,-0.4065,,,1
mean,0.3,dtw,,,,,,0
mean,0.4,mae,0.2385,0.0,0.2385,,,1
mean,0.4,rmse,0.4473,0.0,0.4473,,,1
mean,0.4,snr,-0.2628,0.0,-0.2628,,,1
mean,0.4,dtw,,,,,,0
nearest,0.1,mae,0.1023,0.0,0.1023,,,1
nearest,0.1,rmse,0.349,0.0,0.349,,,1
nearest,0.1,snr,-2.7119,0.0,-2.7119,,,1
nearest,0.1,dtw,,,,,,0
nearest,0.2,mae,0.1556,0.0,0.1556,,,1
nearest,0.2,rmse,0.4323,0.0,0.4323,,,1
nearest,0.2,snr,-2.8899,0.0,-2.8899,,,1
nearest,0.2,dtw,,,,,,0
nearest,0.3,mae,0.2529,0.0,0.2529,,,1
nearest,0.3,rmse,0.5551,0.0,0.5551,,,1
nearest,0.3,snr,-2.9357,0.0,-2.9357,,,1
nearest,0.3,dtw,,,,,,0
nearest,0.4,mae,0.2985,0.0,0.2985,,,1
nearest,0.4,rmse,0.6001,0.0,0.6001,,,1
nearest,0.4,snr,-2.8098,0.0,-2.8098,,,1
nearest,0.4,dtw,,,,,,0
puy,0.1,mae,0.3498,0.0,0.3498,,,1
puy,0.1,rmse,0.4431,0.0,0.4431,,,1
puy,0.1,snr,5.0986,0.0,5.0986,,,1
puy,0.1,dtw,,,,,,0
puy,0.2,mae,0.3705,0.0,0.3705,,,1
puy,0.2,rmse,0.48,0.0,0.48,,,1
puy,0.2,snr,4.6882,0.0,4.6882,,,1
puy,0.2,dtw,,,,,,0
puy,0.3,mae,0.4153,0.0,0.4153,,,1
puy,0.3,rmse,0.5517,0.0,0.5517,,,1
puy,0.3,snr,4.1238,0.0,4.1238,,,1
puy,0.3,dtw,,,,,,0
puy,0.4,mae,0.4333,0.0,0.4333,,,1
puy,0.4,rmse,0.5857,0.0,0.5857,,,1
puy,0.4,snr,3.7519,0.0,3.7519,,,1
puy,0.4,dtw,,,,,,0
rbfi_mq,0.1,mae,0.1077,0.0,0.1077,,,1
rbfi_mq,0.1,rmse,0.3731,0.0,0.3731,,,1
rbfi_mq,0.1,snr,-3.2889,0.0,-3.2889,,,1
rbfi_mq,0.1,dtw,,,,,,0
rbfi_mq,0.2,mae,0.167,0.0,0.167,,,1
rbfi_mq,0.2,rmse,0.4726,0.0,0.4726,,,1
rbfi_mq,0.2,snr,-3.6601,0.0,-3.6601,,,1
rbfi_mq,0.2,dtw,,,,,,0
rbfi_mq,0.3,mae,0.2725,0.0,0.2725,,,1
rbfi_mq,0.3,rmse,0.5928,0.0,0.5928,,,1
rbfi_mq,0.3,snr,-3.513,0.0,-3.513,,,1
rbfi_mq,0.3,dtw,,,,,,0
rbfi_mq,0.4,mae,0.3701,0.0,0.3701,,,1
rbfi_mq,0.4,rmse,0.7398,0.0,0.7398,,,1
rbfi_mq,0.4,snr,-4.4888,0.0,-4.4888,,,1
rbfi_mq,0.4,dtw,,,,,,0
rbfi_tps,0.1,mae,0.0951,0.0,0.0951,,,1
rbfi_tps,0.1,rmse,0.3316,0.0,0.3316,,,1
rbfi_tps,0.1,snr,-2.2661,0.0,-2.2661,,,1
rbfi_tps,0.1,dtw,,,,,,0
rbfi_tps,0.2,mae,0.1479,0.0,0.1479,,,1
rbfi_tps,0.2,rmse,0.4116,0.0,0.4116,,,1
rbfi_tps,0.2,snr,-2.465,0.0,-2.465,,,1
rbfi_tps,0.2,dtw,,,,,,0
rbfi_tps,0.3,mae,0.2493,0.0,0.2493,,,1
rbfi_tps,0.3,rmse,0.5384,0.0,0.5384,,,1
rbfi_tps,0.3,snr,-2.685,0.0,-2.685,,,1
rbfi_tps,0.3,dtw,,,,,,0
rbfi_tps,0.4,mae,0.3169,0.0,0.3169,,,1
rbfi_tps,0.4,rmse,0.6306,0.0,0.6306,,,1
rbfi_tps,0.4,snr,-3.2061,0.0,-3.2061,,,1
rbfi_tps,0.4,dtw,,,,,,0
sobolev,0.1,mae,0.5303,0.0,0.5303,,,1
sobolev,0.1,rmse,0.6018,0.0,0.6018,,,1
sobolev,0.1,snr,1.515,0.0,1.515,,,1
sobolev,0.1,dtw,,,,,,0
sobolev,0.2,mae,0.5354,0.0,0.5354,,,1
sobolev,0.2,rmse,0.6098,0.0,0.6098,,,1
sobolev,0.2,snr,1.4179,0.0,1.4179,,,1
sobolev,0.2,dtw,,,,,,0
sobolev,0.3,mae,0.5483,0.0,0.5483,,,1
sobolev,0.3,rmse,0.6233,0.0,0.6233,,,1
sobolev,0.3,snr,1.2542,0.0,1.2542,,,1
sobolev,0.3,dtw,,,,,,0
sobolev,0.4,mae,0.5544,0.0,0.5544,,,1
sobolev,0.4,rmse,0.6324,0.0,0.6324,,,1
sobolev,0.4,snr,1.1339,0.0,1.1339,,,1
sobolev,0.4,dtw,,,,,,0
spherical_spline,0.1,mae,0.0853,0.0,0.0853,,,1
spherical_spline,0.1,rmse,0.2733,0.0,0.2733,,,1
spherical_spline,0.1,snr,-0.558,0.0,-0.558,,,1
spherical_spline,0.1,dtw,,,,,,0
spherical_spline,0.2,mae,0.1252,0.0,0.1252,,,1
spherical_spline,0.2,rmse,0.3272,0.0,0.3272,,,1
spherical_spline,0.2,snr,-0.5,0.0,-0.5,,,1
spherical_spline,0.2,dtw,,,,,,0
spherical_spline,0.3,mae,0.2019,0.0,0.2019,,,1
spherical_spline,0.3,rmse,0.4161,0.0,0.4161,,,1
spherical_spline,0.3,snr,-0.4065,0.0,-0.4065,,,1
spherical_spline,0.3,dtw,,,,,,0
spherical_spline,0.4,mae,0.2385,0.0,0.2385,,,1
spherical_spline,0.4,rmse,0.4473,0.0,0.4473,,,1
spherical_spline,0.4,snr,-0.2628,0.0,-0.2628,,,1
spherical_spline,0.4,dtw,,,,,,0
spline_surface,0.1,mae,0.0951,0.0,0.0951,,,1
spline_surface,0.1,rmse,0.3316,0.0,0.3316,,,1
spline_surface,0.1,snr,-2.2661,0.0,-2.2661,,,1
spline_surface,0.1,dtw,,,,,,0
spline_surface,0.2,mae,0.1479,0.0,0.1479,,,1
spline_surface,0.2,rmse,0.4116,0.0,0.4116,,,1
spline_surface,0.2,snr,-2.465,0.0,-2.465,,,1
spline_surface,0.2,dtw,,,,,,0
spline_surface,0.3,mae,0.2493,0.0,0.2493,,,1
spline_surface,0.3,rmse,0.5384,0.0,0.5384,,,1
spline_surface,0.3,snr,-2.685,0.0,-2.685,,,1
spline_surface,0.3,dtw,,,,,,0
spline_surface,0.4,mae,0.3169,0.0,0.3169,,,1
spline_surface,0.4,rmse,0.6306,0.0,0.6306,,,1
spline_surface,0.4,snr,-3.2061,0.0,-3.2061,,,1
spline_surface,0.4,dtw,,,,,,0
temporal_laplacian,0.1,mae,0.3985,0.0,0.3985,,,1
temporal_laplacian,0.1,rmse,0.4631,0.0,0.4631,,,1
temporal_laplacian,0.1,snr,4.2864,0.0,4.2864,,,1
temporal_laplacian,0.1,dtw,,,,,,0
temporal_laplacian,0.2,mae,0.411,0.0,0.411,,,1
temporal_laplacian,0.2,rmse,0.4819,0.0,0.4819,,,1
temporal_laplacian,0.2,snr,4.1137,0.0,4.1137,,,1
temporal_laplacian,0.2,dtw,,,,,,0
temporal_laplacian,0.3,mae,0.4512,0.0,0.4512,,,1
temporal_laplacian,0.3,rmse,0.5253,0.0,0.5253,,,1
temporal_laplacian,0.3,snr,3.296,0.0,3.296,,,1
temporal_laplacian,0.3,dtw,,,,,,0
temporal_laplacian,0.4,mae,0.4559,0.0,0.4559,,,1
temporal_laplacian,0.4,rmse,0.5527,0.0,0.5527,,,1
temporal_laplacian,0.4,snr,3.3964,0.0,3.3964,,,1
temporal_laplacian,0.4,dtw,,,,,,0
tikhonov,0.1,mae,0.1584,0.0,0.1584,,,1
tikhonov,0.1,rmse,0.2975,0.0,0.2975,,,1
tikhonov,0.1,snr,14.8538,0.0,14.8538,,,1
tikhonov,0.1,dtw,,,,,,0
tikhonov,0.2,mae,0.1946,0.0,0.1946,,,1
tikhonov,0.2,rmse,0.3582,0.0,0.3582,,,1
tikhonov,0.2,snr,13.733,0.0,13.733,,,1
tikhonov,0.2,dtw,,,,,,0
tikhonov,0.3,mae,0.2714,0.0,0.2714,,,1
tikhonov,0.3,rmse,0.4651,0.0,0.4651,,,1
tikhonov,0.3,snr,11.772,0.0,11.772,,,1
tikhonov,0.3,dtw,,,,,,0
tikhonov,0.4,mae,0.305,0.0,0.305,,,1
tikhonov,0.4,rmse,0.5076,0.0,0.5076,,,1
tikhonov,0.4,snr,10.7105,0.0,10.7105,,,1
tikhonov,0.4,dtw,,,,,,0
trss,0.1,mae,0.0834,0.0,0.0834,,,1
trss,0.1,rmse,0.278,0.0,0.278,,,1
trss,0.1,snr,-0.7343,0.0,-0.7343,,,1
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.1258,0.0,0.1258,,,1
trss,0.2,rmse,0.3448,0.0,0.3448,,,1
trss,0.2,snr,-0.9463,0.0,-0.9463,,,1
trss,0.2,dtw,,,,,,0
trss,0.3,mae,0.2149,0.0,0.2149,,,1
trss,0.3,rmse,0.4516,0.0,0.4516,,,1
trss,0.3,snr,-1.1539,0.0,-1.1539,,,1
trss,0.3,dtw,,,,,,0
trss,0.4,mae,0.2535,0.0,0.2535,,,1
trss,0.4,rmse,0.4929,0.0,0.4929,,,1
trss,0.4,snr,-1.1074,0.0,-1.1074,,,1
trss,0.4,dtw,,,,,,0
tv,0.1,mae,0.0833,0.0,0.0833,,,1
tv,0.1,rmse,0.2693,0.0,0.2693,,,1
tv,0.1,snr,-0.4453,0.0,-0.4453,,,1
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.1234,0.0,0.1234,,,1
tv,0.2,rmse,0.3264,0.0,0.3264,,,1
tv,0.2,snr,-0.4788,0.0,-0.4788,,,1
tv,0.2,dtw,,,,,,0
tv,0.3,mae,0.2038,0.0,0.2038,,,1
tv,0.3,rmse,0.4196,0.0,0.4196,,,1
tv,0.3,snr,-0.5071,0.0,-0.5071,,,1
tv,0.3,dtw,,,,,,0
tv,0.4,mae,0.2378,0.0,0.2378,,,1
tv,0.4,rmse,0.4513,0.0,0.4513,,,1
tv,0.4,snr,-0.3404,0.0,-0.3404,,,1
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.1087,0.0,0.1087,,,1
wavelet_temporal,0.1,rmse,0.2735,0.0,0.2735,,,1
wavelet_temporal,0.1,snr,15.3868,0.0,15.3868,,,1
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.1466,0.0,0.1466,,,1
wavelet_temporal,0.2,rmse,0.3197,0.0,0.3197,,,1
wavelet_temporal,0.2,snr,16.2191,0.0,16.2191,,,1
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.2168,0.0,0.2168,,,1
wavelet_temporal,0.3,rmse,0.4044,0.0,0.4044,,,1
wavelet_temporal,0.3,snr,12.1945,0.0,12.1945,,,1
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.2566,0.0,0.2566,,,1
wavelet_temporal,0.4,rmse,0.44,0.0,0.44,,,1
wavelet_temporal,0.4,snr,12.2915,0.0,12.2915,,,1
wavelet_temporal,0.4,dtw,,,,,,0
