method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
gsp,0.2,snr,-0.9768,0.9849,-0.9339,-1.3927,-0.5609,24
gsp,0.2,dtw,,,,,,0
heat_diffusion_temporal,0.1,mae,0.1442,0.1962,0.0728,0.0613,0.227,24
heat_diffusion_temporal,0.1,rmse,0.4562,0.5787,0.2517,0.2118,0.7005,24
heat_diffusion_temporal,0.1,snr,-2.3949,6.1226,-0.0459,-4.9803,0.1904,24
heat_diffusion_temporal,0.1,dtw,,,,,,0
heat_diffusion_temporal,0.2,mae,0.2604,0.3545,0.1337,0.1107,0.4101,24
heat_diffusion_temporal,0.2,rmse,0.611,0.7795,0.3281,0.2818,0.9401,24
heat_diffusion_temporal,0.2,snr,-2.3086,6.1572,-0.0321,-4.9085,0.2914,24
heat_diffusion_temporal,0.2,dtw,,,,,,0
idw,0.1,mae,0.0706,0.0092,0.0661,0.0667,0.0745,24
idw,0.1,rmse,0.2425,0.0237,0.2334,0.2325,0.2525,24
idw,0.1,snr,-0.0737,0.4966,-0.175,-0.2834,0.136,24
idw,0.1,dtw,,,,,,0
idw,0.2,mae,0.1296,0.0039,0.1289,0.128,0.1312,24
idw,0.2,rmse,0.329,0.0044,0.332,0.3272,0.3309,24
idw,0.2,snr,-0.1695,0.3533,-0.099,-0.3187,-0.0203,24
idw,0.2,dtw,,,,,,0
linear,0.1,mae,0.0787,0.0129,0.0784,0.0733,0.0841,24
linear,0.1,rmse,0.2875,0.0334,0.2949,0.2734,0.3016,24
linear,0.1,snr,-1.4214,0.974,-1.9947,-1.8327,-1.0101,24
linear,0.1,dtw,,,,,,0
linear,0.2,mae,0.1578,0.0183,0.1624,0.1501,0.1655,24
linear,0.2,rmse,0.4195,0.0427,0.42,0.4014,0.4375,24
linear,0.2,snr,-2.2491,0.6608,-2.165,-2.5282,-1.9701,24
linear,0.2,dtw,,,,,,0
mean,0.1,mae,0.07,0.0114,0.0659,0.0652,0.0749,24
mean,0.1,rmse,0.2376,0.0274,0.231,0.226,0.2492,24
mean,0.1,snr,0.1013,0.6423,-0.0857,-0.1699,0.3725,24
mean,0.1,dtw,,,,,,0
mean,0.2,mae,0.1268,0.0058,0.1252,0.1244,0.1292,24
mean,0.2,rmse,0.319,0.0131,0.3272,0.3135,0.3246,24
mean,0.2,snr,0.079,0.5415,-0.0439,-0.1497,0.3077,24
mean,0.2,dtw,,,,,,0
nearest,0.1,mae,0.0842,0.0159,0.0859,0.0775,0.0909,24
nearest,0.1,rmse,0.3098,0.0424,0.328,0.2919,0.3277,24
nearest,0.1,snr,-2.0394,1.2854,-2.7119,-2.5822,-1.4966,24
nearest,0.1,dtw,,,,,,0
nearest,0.2,mae,0.1698,0.0106,0.1735,0.1653,0.1743,24
nearest,0.2,rmse,0.4584,0.02,0.4632,0.4499,0.4668,24
nearest,0.2,snr,-3.07,0.1706,-3.0276,-3.142,-2.9979,24
nearest,0.2,dtw,,,,,,0
puy,0.1,mae,0.37,0.1597,0.3803,0.3026,0.4375,24
puy,0.1,rmse,0.4763,0.1235,0.4629,0.4241,0.5284,24
puy,0.1,snr,7.4436,8.4098,4.4038,3.8925,10.9947,24
puy,0.1,dtw,,,,,,0
puy,0.2,mae,0.3995,0.1412,0.4109,0.3399,0.4592,24
puy,0.2,rmse,0.5234,0.0937,0.5135,0.4839,0.563,24
puy,0.2,snr,6.7727,7.6489,4.0643,3.5429,10.0026,24
puy,0.2,dtw,,,,,,0
rbfi_mq,0.1,mae,0.0918,0.0124,0.0895,0.0865,0.097,24
rbfi_mq,0.1,rmse,0.335,0.0312,0.3334,0.3219,0.3482,24
rbfi_mq,0.1,snr,-2.7464,0.4656,-2.7767,-2.943,-2.5498,24
rbfi_mq,0.1,dtw,,,,,,0
rbfi_mq,0.2,mae,0.1824,0.0116,0.1865,0.1775,0.1873,24
rbfi_mq,0.2,rmse,0.4855,0.0135,0.4801,0.4797,0.4912,24
rbfi_mq,0.2,snr,-3.5635,0.1599,-3.6601,-3.631,-3.496,24
rbfi_mq,0.2,dtw,,,,,,0
rbfi_tps,0.1,mae,0.0867,0.0078,0.0884,0.0834,0.09,24
rbfi_tps,0.1,rmse,0.3172,0.0207,0.3315,0.3085,0.326,24
rbfi_tps,0.1,snr,-2.2624,0.2584,-2.2661,-2.3715,-2.1532,24
rbfi_tps,0.1,dtw,,,,,,0
rbfi_tps,0.2,mae,0.1716,0.0174,0.1798,0.1642,0.1789,24
rbfi_tps,0.2,rmse,0.4533,0.0311,0.4649,0.4401,0.4664,24
rbfi_tps,0.2,snr,-2.9344,0.351,-3.06,-3.0826,-2.7862,24
rbfi_tps,0.2,dtw,,,,,,0
sobolev,0.1,mae,0.5314,0.0813,0.55,0.497,0.5657,24
sobolev,0.1,rmse,0.6014,0.0862,0.6214,0.565,0.6378,24
sobolev,0.1,snr,1.68,1.5598,1.2187,1.0214,2.3387,24
sobolev,0.1,dtw,,,,,,0
sobolev,0.2,mae,0.5417,0.0736,0.5572,0.5107,0.5728,24
sobolev,0.2,rmse,0.6142,0.0752,0.6306,0.5824,0.646,24
sobolev,0.2,snr,1.5128,1.4068,1.0935,0.9187,2.1068,24
sobolev,0.2,dtw,,,,,,0
spherical_spline,0.1,mae,0.0954,0.0114,0.09,0.0906,0.1002,24
spherical_spline,0.1,rmse,0.3474,0.0568,0.3618,0.3234,0.3714,24
spherical_spline,0.1,snr,-2.8696,1.7338,-3.4652,-3.6017,-2.1375,24
spherical_spline,0.1,dtw,,,,,,0
spherical_spline,0.2,mae,0.1939,0.05,0.2204,0.1727,0.215,24
spherical_spline,0.2,rmse,0.5061,0.1309,0.5707,0.4509,0.5614,24
spherical_spline,0.2,snr,-3.5775,2.2362,-4.8242,-4.5218,-2.6333,24
spherical_spline,0.2,dtw,,,,,,0
spline_surface,0.1,mae,0.3057,0.1572,0.3637,0.2393,0.3721,24
spline_surface,0.1,rmse,1.2707,0.6783,1.7384,0.9843,1.5571,24
spline_surface,0.1,snr,-10.7938,6.3945,-12.9993,-13.494,-8.0937,24
spline_surface,0.1,dtw,,,,,,0
spline_surface,0.2,mae,0.1884,0.0294,0.2058,0.176,0.2009,24
spline_surface,0.2,rmse,0.5113,0.0738,0.5421,0.4801,0.5424,24
spline_surface,0.2,snr,-3.8505,1.0107,-4.3736,-4.2773,-3.4237,24
spline_surface,0.2,dtw,,,,,,0
temporal_laplacian,0.1,mae,0.4246,0.0932,0.4117,0.3853,0.464,24
temporal_laplacian,0.1,rmse,0.4899,0.0944,0.4736,0.45,0.5298,24
temporal_laplacian,0.1,snr,3.8314,1.9206,3.8916,3.0204,4.6424,24
temporal_laplacian,0.1,dtw,,,,,,0
temporal_laplacian,0.2,mae,0.4453,0.0847,0.4336,0.4096,0.4811,24
temporal_laplacian,0.2,rmse,0.5194,0.0806,0.5031,0.4853,0.5534,24
temporal_laplacian,0.2,snr,3.49,1.7786,3.5736,2.7389,4.241,24
temporal_laplacian,0.2,dtw,,,,,,0
tikhonov,0.1,mae,0.2096,0.1524,0.1634,0.1453,0.274,24
tikhonov,0.1,rmse,0.334,0.1319,0.2921,0.2783,0.3897,24
tikhonov,0.1,snr,14.5848,7.8071,14.0822,11.2882,17.8815,24
tikhonov,0.1,dtw,,,,,,0
tikhonov,0.2,mae,0.2554,0.1361,0.2178,0.1979,0.3129,24
tikhonov,0.2,rmse,0.4068,0.1059,0.3689,0.3621,0.4515,24
tikhonov,0.2,snr,13.1491,7.0581,12.6833,10.1688,16.1295,24
tikhonov,0.2,dtw,,,,,,0
trss,0.1,mae,0.0768,0.0089,0.0793,0.0731,0.0806,24
trss,0.1,rmse,0.2644,0.026,0.2685,0.2534,0.2754,24
trss,0.1,snr,-0.816,0.7297,-0.6624,-1.1241,-0.5079,24
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.1371,0.0146,0.1356,0.131,0.1433,24
trss,0.2,rmse,0.3524,0.0323,0.3448,0.3388,0.366,24
trss,0.2,snr,-0.662,0.8034,-0.7413,-1.0013,-0.3228,24
trss,0.2,dtw,,,,,,0
tv,0.1,mae,0.0713,0.0098,0.0659,0.0672,0.0755,24
tv,0.1,rmse,0.2433,0.0236,0.2322,0.2334,0.2533,24
tv,0.1,snr,-0.105,0.505,-0.11,-0.3182,0.1082,24
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.1284,0.0065,0.1268,0.1256,0.1311,24
tv,0.2,rmse,0.3256,0.0127,0.3271,0.3202,0.3309,24
tv,0.2,snr,-0.0255,0.6346,-0.1036,-0.2934,0.2425,24
tv,0.2,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.0949,0.0145,0.0944,0.0888,0.101,24
wavelet_temporal,0.1,rmse,0.2554,0.0195,0.2518,0.2472,0.2636,24
wavelet_temporal,0.1,snr,18.6069,5.6798,16.358,16.2086,21.0053,24
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.1508,0.0103,0.1498,0.1465,0.1552,24
wavelet_temporal,0.2,rmse,0.3327,0.0102,0.3336,0.3284,0.337,24
wavelet_temporal,0.2,snr,16.839,4.8944,16.0192,14.7722,18.9057,24
wavelet_temporal,0.2,dtw,,,,,,0
