method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
linear,0.3,snr,-1.9834,0.0,-1.9834,,,1
linear,0.3,dtw,,,,,,0
linear,0.4,mae,0.2793,0.0,0.2793,,,1
linear,0.4,rmse,0.5513,0.0,0.5513,,,1
linear,0.4,snr,-2.041,0.0,-2.041,,,1
linear,0.4,dtw,,,,,,0
mean,0.1,mae,0.0853,0.0,0.0853,,,1
mean,0.1,rmse,0.2733,0.0,0.2733,,,1
mean,0.1,snr,-0.558,0.0,-0.558,,,1
mean,0.1,dtw,,,,,,0
mean,0.2,mae,0.1252,0.0,0.1252,,,1
mean,0.2,rmse,0.3272,0.0,0.3272,,,1
mean,0.2,snr,-0.5,0.0,-0.5,,,1
mean,0.2,dtw,,,,,,0
mean,0.3,mae,0.2019,0.0,0.2019,,,1
mean,0.3,rmse,0.4161,0.0,0.4161,,,1
mean,0.3,snr,-0.4065,0.0,-0.4065,,,1
mean,0.3,dtw,,,,,,0
mean,0.4,mae,0.2385,0.0,0.2385,,,1
mean,0.4,rmse,0.4473,0.0,0.4473,,,1
mean,0.4,snr,-0.2628,0.0,-0.2628,,,1
mean,0.4,dtw,,,,,,0
nearest,0.1,mae,0.1023,0.0,0.1023,,,1
nearest,0.1,rmse,0.349,0.0,0.349,,,1
nearest,0.1,snr,-2.7119,0.0,-2.7119,,,1
nearest,0.1,dtw,,,,,,0
nearest,0.2,mae,0.1556,0.0,0.1556,,,1
nearest,0.2,rmse,0.4323,0.0,0.4323,,,1
nearest,0.2,snr,-2.8899,0.0,-2.8899,,,1
nearest,0.2,dtw,,,,,,0
nearest,0.3,mae,0.2529,0.0,0.2529,,,1
nearest,0.3,rmse,0.5551,0.0,0.5551,,,1
nearest,0.3,snr,-2.9357,0.0,-2.9357,,,1
nearest,0.3,dtw,,,,,,0
nearest,0.4,mae,0.2985,0.0,0.2985,,,1
nearest,0.4,rmse,0.6001,0.0,0.6001,,,1
nearest,0.4,snr,-2.8098,0.0,-2.8098,,,1
nearest,0.4,dtw,,,,,,0
puy,0.1,mae,0.3681,0.0,0.3681,,,1
puy,0.1,rmse,0.4575,0.0,0.4575,,,1
puy,0.1,snr,4.6628,0.0,4.6628,,,1
puy,0.1,dtw,,,,,,0
puy,0.2,mae,0.3847,0.0,0.3847,,,1
puy,0.2,rmse,0.4846,0.0,0.4846,,,1
puy,0.2,snr,4.3448,0.0,4.3448,,,1
puy,0.2,dtw,,,,,,0
puy,0.3,mae,0.4225,0.0,0.4225,,,1
puy,0.3,rmse,0.5483,0.0,0.5483,,,1
puy,0.3,snr,3.8164,0.0,3.8164,,,1
puy,0.3,dtw,,,,,,0
puy,0.4,mae,0.4348,0.0,0.4348,,,1
puy,0.4,rmse,0.5628,0.0,0.5628,,,1
puy,0.4,snr,3.5159,0.0,3.5159,,,1
puy,0.4,dtw,,,,,,0
rbfi_mq,0.1,mae,0.1077,0.0,0.1077,,,1
rbfi_mq,0.1,rmse,0.3731,0.0,0.3731,,,1
rbfi_mq,0.1,snr,-3.2889,0.0,-3.2889,,,1
rbfi_mq,0.1,dtw,,,,,,0
rbfi_mq,0.2,mae,0.167,0.0,0.167,,,1
rbfi_mq,0.2,rmse,0.4726,0.0,0.4726,,,1
rbfi_mq,0.2,snr,-3.6601,0.0,-3.6601,,,1
rbfi_mq,0.2,dtw,,,,,,0
rbfi_mq,0.3,mae,0.2725,0.0,0.2725,,,1
rbfi_mq,0.3,rmse,0.5928,0.0,0.5928,,,1
rbfi_mq,0.3,snr,-3.513,0.0,-3.513,,,1
rbfi_mq,0.3,dtw,,,,,,0
rbfi_mq,0.4,mae,0.3701,0.0,0.3701,,,1
rbfi_mq,0.4,rmse,0.7398,0.0,0.7398,,,1
rbfi_mq,0.4,snr,-4.4888,0.0,-4.4888,,,1
rbfi_mq,0.4,dtw,,,,,,0
rbfi_tps,0.1,mae,0.0951,0.0,0.0951,,,1
rbfi_tps,0.1,rmse,0.3316,0.0,0.3316,,,1
rbfi_tps,0.1,snr,-2.2661,0.0,-2.2661,,,1
rbfi_tps,0.1,dtw,,,,,,0
rbfi_tps,0.2,mae,0.1479,0.0,0.1479,,,1
rbfi_tps,0.2,rmse,0.4116,0.0,0.4116,,,1
rbfi_tps,0.2,snr,-2.465,0.0,-2.465,,,1
rbfi_tps,0.2,dtw,,,,,,0
rbfi_tps,0.3,mae,0.2493,0.0,0.2493,,,1
rbfi_tps,0.3,rmse,0.5384,0.0,0.5384,,,1
rbfi_tps,0.3,snr,-2.685,0.0,-2.685,,,1
rbfi_tps,0.3,dtw,,,,,,0
rbfi_tps,0.4,mae,0.3169,0.0,0.3169,,,1
rbfi_tps,0.4,rmse,0.6306,0.0,0.6306,,,1
rbfi_tps,0.4,snr,-3.2061,0.0,-3.2061,,,1
rbfi_tps,0.4,dtw,,,,,,0
sobolev,0.1,mae,0.5441,0.0,0.5441,,,1
sobolev,0.1,rmse,0.6151,0.0,0.6151,,,1
sobolev,0.1,snr,1.3117,0.0,1.3117,,,1
sobolev,0.1,dtw,,,,,,0
sobolev,0.2,mae,0.5471,0.0,0.5471,,,1
sobolev,0.2,rmse,0.6208,0.0,0.6208,,,1
sobolev,0.2,snr,1.243,0.0,1.243,,,1
sobolev,0.2,dtw,,,,,,0
sobolev,0.3,mae,0.5585,0.0,0.5585,,,1
sobolev,0.3,rmse,0.6321,0.0,0.6321,,,1
sobolev,0.3,snr,1.1012,0.0,1.1012,,,1
sobolev,0.3,dtw,,,,,,0
sobolev,0.4,mae,0.5642,0.0,0.5642,,,1
sobolev,0.4,rmse,0.6396,0.0,0.6396,,,1
sobolev,0.4,snr,0.9942,0.0,0.9942,,,1
sobolev,0.4,dtw,,,,,,0
spherical_spline,0.1,mae,0.0853,0.0,0.0853,,,1
spherical_spline,0.1,rmse,0.2733,0.0,0.2733,,,1
spherical_spline,0.1,snr,-0.558,0.0,-0.558,,,1
spherical_spline,0.1,dtw,,,,,,0
spherical_spline,0.2,mae,0.1252,0.0,0.1252,,,1
spherical_spline,0.2,rmse,0.3272,0.0,0.3272,,,1
spherical_spline,0.2,snr,-0.5,0.0,-0.5,,,1
spherical_spline,0.2,dtw,,,,,,0
spherical_spline,0.3,mae,0.2019,0.0,0.2019,,,1
spherical_spline,0.3,rmse,0.4161,0.0,0.4161,,,1
spherical_spline,0.3,snr,-0.4065,0.0,-0.4065,,,1
spherical_spline,0.3,dtw,,,,,,0
spherical_spline,0.4,mae,0.2385,0.0,0.2385,,,1
spherical_spline,0.4,rmse,0.4473,0.0,0.4473,,,1
spherical_spline,0.4,snr,-0.2628,0.0,-0.2628,,,1
spherical_spline,0.4,dtw,,,,,,0
spline_surface,0.1,mae,0.0951,0.0,0.0951,,,1
spline_surface,0.1,rmse,0.3316,0.0,0.3316,,,1
spline_surface,0.1,snr,-2.2661,0.0,-2.2661,,,1
spline_surface,0.1,dtw,,,,,,0
spline_surface,0.2,mae,0.1479,0.0,0.1479,,,1
spline_surface,0.2,rmse,0.4116,0.0,0.4116,,,1
spline_surface,0.2,snr,-2.465,0.0,-2.465,,,1
spline_surface,0.2,dtw,,,,,,0
spline_surface,0.3,mae,0.2493,0.0,0.2493,,,1
spline_surface,0.3,rmse,0.5384,0.0,0.5384,,,1
spline_surface,0.3,snr,-2.685,0.0,-2.685,,,1
spline_surface,0.3,dtw,,,,,,0
spline_surface,0.4,mae,0.3169,0.0,0.3169,,,1
spline_surface,0.4,rmse,0.6306,0.0,0.6306,,,1
spline_surface,0.4,snr,-3.2061,0.0,-3.2061,,,1
spline_surface,0.4,dtw,,,,,,0
temporal_laplacian,0.1,mae,0.4062,0.0,0.4062,,,1
temporal_laplacian,0.1,rmse,0.4702,0.0,0.4702,,,1
temporal_laplacian,0.1,snr,4.0903,0.0,4.0903,,,1
temporal_laplacian,0.1,dtw,,,,,,0
temporal_laplacian,0.2,mae,0.4182,0.0,0.4182,,,1
temporal_laplacian,0.2,rmse,0.4888,0.0,0.4888,,,1
temporal_laplacian,0.2,snr,3.9212,0.0,3.9212,,,1
temporal_laplacian,0.2,dtw,,,,,,0
temporal_laplacian,0.3,mae,0.4572,0.0,0.4572,,,1
temporal_laplacian,0.3,rmse,0.5312,0.0,0.5312,,,1
temporal_laplacian,0.3,snr,3.1509,0.0,3.1509,,,1
temporal_laplacian,0.3,dtw,,,,,,0
temporal_laplacian,0.4,mae,0.4627,0.0,0.4627,,,1
temporal_laplacian,0.4,rmse,0.5574,0.0,0.5574,,,1
temporal_laplacian,0.4,snr,3.1818,0.0,3.1818,,,1
temporal_laplacian,0.4,dtw,,,,,,0
tikhonov,0.1,mae,0.1639,0.0,0.1639,,,1
tikhonov,0.1,rmse,0.2988,0.0,0.2988,,,1
tikhonov,0.1,snr,14.3994,0.0,14.3994,,,1
tikhonov,0.1,dtw,,,,,,0
tikhonov,0.2,mae,0.1983,0.0,0.1983,,,1
tikhonov,0.2,rmse,0.3523,0.0,0.3523,,,1
tikhonov,0.2,snr,13.397,0.0,13.397,,,1
tikhonov,0.2,dtw,,,,,,0
tikhonov,0.3,mae,0.2716,0.0,0.2716,,,1
tikhonov,0.3,rmse,0.4542,0.0,0.4542,,,1
tikhonov,0.3,snr,11.4772,0.0,11.4772,,,1
tikhonov,0.3,dtw,,,,,,0
tikhonov,0.4,mae,0.2984,0.0,0.2984,,,1
tikhonov,0.4,rmse,0.4814,0.0,0.4814,,,1
tikhonov,0.4,snr,10.4839,0.0,10.4839,,,1
tikhonov,0.4,dtw,,,,,,0
trss,0.1,mae,0.0841,0.0,0.0841,,,1
trss,0.1,rmse,0.2789,0.0,0.2789,,,1
trss,0.1,snr,-0.7602,0.0,-0.7602,,,1
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.1251,0.0,0.1251,,,1
trss,0.2,rmse,0.3371,0.0,0.3371,,,1
trss,0.2,snr,-0.7513,0.0,-0.7513,,,1
trss,0.2,dtw,,,,,,0
trss,0.3,mae,0.212,0.0,0.212,,,1
trss,0.3,rmse,0.4403,0.0,0.4403,,,1
trss,0.3,snr,-0.9331,0.0,-0.9331,,,1
trss,0.3,dtw,,,,,,0
trss,0.4,mae,0.2455,0.0,0.2455,,,1
trss,0.4,rmse,0.4722,0.0,0.4722,,,1
trss,0.4,snr,-0.7337,0.0,-0.7337,,,1
trss,0.4,dtw,,,,,,0
tv,0.1,mae,0.084,0.0,0.084,,,1
tv,0.1,rmse,0.271,0.0,0.271,,,1
tv,0.1,snr,-0.4995,0.0,-0.4995,,,1
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.124,0.0,0.124,,,1
tv,0.2,rmse,0.3258,0.0,0.3258,,,1
tv,0.2,snr,-0.4644,0.0,-0.4644,,,1
tv,0.2,dtw,,,,,,0
tv,0.3,mae,0.2029,0.0,0.2029,,,1
tv,0.3,rmse,0.4169,0.0,0.4169,,,1
tv,0.3,snr,-0.4434,0.0,-0.4434,,,1
tv,0.3,dtw,,,,,,0
tv,0.4,mae,0.2361,0.0,0.2361,,,1
tv,0.4,rmse,0.4449,0.0,0.4449,,,1
tv,0.4,snr,-0.2065,0.0,-0.2065,,,1
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.1101,0.0,0.1101,,,1
wavelet_temporal,0.1,rmse,0.2763,0.0,0.2763,,,1
wavelet_temporal,0.1,snr,15.1076,0.0,15.1076,,,1
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.1475,0.0,0.1475,,,1
wavelet_temporal,0.2,rmse,0.3199,0.0,0.3199,,,1
wavelet_temporal,0.2,snr,16.006,0.0,16.006,,,1
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.2179,0.0,0.2179,,,1
wavelet_temporal,0.3,rmse,0.405,0.0,0.405,,,1
wavelet_temporal,0.3,snr,12.1238,0.0,12.1238,,,1
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.2571,0.0,0.2571,,,1
wavelet_temporal,0.4,rmse,0.4386,0.0,0.4386,,,1
wavelet_temporal,0.4,snr,12.0571,0.0,12.0571,,,1
wavelet_temporal,0.4,dtw,,,,,,0
