method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
gsmooth,0.2,snr,0.0146,0.4311,-0.0902,-0.3459,0.375,8
gsmooth,0.2,dtw,,,,,,0
gsmooth,0.3,mae,0.2032,0.0048,0.2041,0.1992,0.2073,8
gsmooth,0.3,rmse,0.4101,0.0068,0.4102,0.4044,0.4158,8
gsmooth,0.3,snr,-0.1329,0.2421,-0.1847,-0.3353,0.0694,8
gsmooth,0.3,dtw,,,,,,0
gsmooth,0.4,mae,0.2816,0.0026,0.2823,0.2794,0.2838,8
gsmooth,0.4,rmse,0.4965,0.0026,0.4968,0.4943,0.4987,8
gsmooth,0.4,snr,-0.5601,0.0937,-0.5814,-0.6385,-0.4818,8
gsmooth,0.4,dtw,,,,,,0
gsp,0.1,mae,0.0688,0.0023,0.0695,0.0669,0.0708,8
gsp,0.1,rmse,0.2458,0.0076,0.2475,0.2394,0.2521,8
gsp,0.1,snr,-0.6003,0.2683,-0.6842,-0.8246,-0.3761,8
gsp,0.1,dtw,,,,,,0
gsp,0.2,mae,0.141,0.0107,0.141,0.1321,0.1499,8
gsp,0.2,rmse,0.3592,0.0258,0.3561,0.3377,0.3808,8
gsp,0.2,snr,-0.5258,0.9482,-0.6135,-1.3186,0.2669,8
gsp,0.2,dtw,,,,,,0
gsp,0.3,mae,0.2115,0.0122,0.2104,0.2013,0.2218,8
gsp,0.3,rmse,0.4367,0.025,0.4316,0.4159,0.4576,8
gsp,0.3,snr,-0.5729,0.6191,-0.5663,-1.0905,-0.0554,8
gsp,0.3,dtw,,,,,,0
gsp,0.4,mae,0.2886,0.0077,0.2902,0.2821,0.295,8
gsp,0.4,rmse,0.5216,0.0172,0.5264,0.5072,0.5359,8
gsp,0.4,snr,-0.8982,0.3706,-1.0346,-1.208,-0.5884,8
gsp,0.4,dtw,,,,,,0
heat_diffusion_temporal,0.1,mae,0.1312,0.1857,0.0657,-0.0241,0.2864,8
heat_diffusion_temporal,0.1,rmse,0.4293,0.5679,0.2289,-0.0454,0.9041,8
heat_diffusion_temporal,0.1,snr,-2.255,6.398,-0.0061,-7.6038,3.0939,8
heat_diffusion_temporal,0.1,dtw,,,,,,0
heat_diffusion_temporal,0.2,mae,0.27,0.3845,0.1346,-0.0514,0.5915,8
heat_diffusion_temporal,0.2,rmse,0.6228,0.832,0.3285,-0.0727,1.3184,8
heat_diffusion_temporal,0.2,snr,-2.2799,6.467,-0.0148,-7.6864,3.1266,8
heat_diffusion_temporal,0.2,dtw,,,,,,0
heat_diffusion_temporal,0.3,mae,0.4069,0.579,0.203,-0.0772,0.8909,8
heat_diffusion_temporal,0.3,rmse,0.7639,1.0238,0.403,-0.092,1.6199,8
heat_diffusion_temporal,0.3,snr,-2.3063,6.4696,-0.0451,-7.7151,3.1024,8
heat_diffusion_temporal,0.3,dtw,,,,,,0
heat_diffusion_temporal,0.4,mae,0.5389,0.7511,0.2737,-0.089,1.1669,8
heat_diffusion_temporal,0.4,rmse,0.8767,1.1505,0.47,-0.0851,1.8386,8
heat_diffusion_temporal,0.4,snr,-2.386,6.3623,-0.1413,-7.705,2.933,8
heat_diffusion_temporal,0.4,dtw,,,,,,0
idw,0.1,mae,0.0661,0.0,0.0661,,,8
idw,0.1,rmse,0.2334,0.0,0.2334,,,8
idw,0.1,snr,-0.175,0.0,-0.175,,,8
idw,0.1,dtw,,,,,,0
idw,0.2,mae,0.1346,0.0,0.1346,,,8
idw,0.2,rmse,0.3321,0.0,0.3321,,,8
idw,0.2,snr,-0.099,0.0,-0.099,,,8
idw,0.2,dtw,,,,,,0
idw,0.3,mae,0.2052,0.0,0.2052,,,8
idw,0.3,rmse,0.4135,0.0,0.4135,,,8
idw,0.3,snr,-0.2465,0.0,-0.2465,,,8
idw,0.3,dtw,,,,,,0
idw,0.4,mae,0.2811,0.0,0.2811,,,8
idw,0.4,rmse,0.4977,0.0,0.4977,,,8
idw,0.4,snr,-0.5988,0.0,-0.5988,,,8
idw,0.4,dtw,,,,,,0
linear,0.1,mae,0.0784,0.0,0.0784,,,8
linear,0.1,rmse,0.2949,0.0,0.2949,,,8
linear,0.1,snr,-2.1918,0.0,-2.1918,,,8
linear,0.1,dtw,,,,,,0
linear,0.2,mae,0.1624,0.0,0.1624,,,8
linear,0.2,rmse,0.42,0.0,0.42,,,8
linear,0.2,snr,-2.165,0.0,-2.165,,,8
linear,0.2,dtw,,,,,,0
linear,0.3,mae,0.2364,0.0,0.2364,,,8
linear,0.3,rmse,0.5122,0.0,0.5122,,,8
linear,0.3,snr,-2.0198,0.0,-2.0198,,,8
linear,0.3,dtw,,,,,,0
linear,0.4,mae,0.3075,0.0,0.3075,,,8
linear,0.4,rmse,0.5696,0.0,0.5696,,,8
linear,0.4,snr,-1.7281,0.0,-1.7281,,,8
linear,0.4,dtw,,,,,,0
mean,0.1,mae,0.0659,0.0,0.0659,,,8
mean,0.1,rmse,0.231,0.0,0.231,,,8
mean,0.1,snr,-0.0857,0.0,-0.0857,,,8
mean,0.1,dtw,,,,,,0
mean,0.2,mae,0.1344,0.0,0.1344,,,8
mean,0.2,rmse,0.3289,0.0,0.3289,,,8
mean,0.2,snr,-0.0439,0.0,-0.0439,,,8
mean,0.2,dtw,,,,,,0
mean,0.3,mae,0.2039,0.0,0.2039,,,8
mean,0.3,rmse,0.409,0.0,0.409,,,8
mean,0.3,snr,-0.1645,0.0,-0.1645,,,8
mean,0.3,dtw,,,,,,0
mean,0.4,mae,0.2823,0.0,0.2823,,,8
mean,0.4,rmse,0.496,0.0,0.496,,,8
mean,0.4,snr,-0.5726,0.0,-0.5726,,,8
mean,0.4,dtw,,,,,,0
nearest,0.1,mae,0.0859,0.0,0.0859,,,8
nearest,0.1,rmse,0.328,0.0,0.328,,,8
nearest,0.1,snr,-3.13,0.0,-3.13,,,8
nearest,0.1,dtw,,,,,,0
nearest,0.2,mae,0.1735,0.0,0.1735,,,8
nearest,0.2,rmse,0.4632,0.0,0.4632,,,8
nearest,0.2,snr,-3.0276,0.0,-3.0276,,,8
nearest,0.2,dtw,,,,,,0
nearest,0.3,mae,0.2667,0.0,0.2667,,,8
nearest,0.3,rmse,0.581,0.0,0.581,,,8
nearest,0.3,snr,-3.2207,0.0,-3.2207,,,8
nearest,0.3,dtw,,,,,,0
nearest,0.4,mae,0.3592,0.0,0.3592,,,8
nearest,0.4,rmse,0.6714,0.0,0.6714,,,8
nearest,0.4,snr,-3.2346,0.0,-3.2346,,,8
nearest,0.4,dtw,,,,,,0
puy,0.1,mae,0.3632,0.1761,0.3622,0.216,0.5104,8
puy,0.1,rmse,0.4597,0.1451,0.4394,0.3384,0.581,8
puy,0.1,snr,7.6823,8.9713,4.8857,0.1822,15.1825,8
puy,0.1,dtw,,,,,,0
puy,0.2,mae,0.3931,0.1571,0.3909,0.2617,0.5244,8
puy,0.2,rmse,0.5132,0.1087,0.4946,0.4223,0.6041,8
puy,0.2,snr,7.0148,8.1629,4.4924,0.1905,13.8392,8
puy,0.2,dtw,,,,,,0
puy,0.3,mae,0.4274,0.1359,0.4231,0.3138,0.541,8
puy,0.3,rmse,0.5561,0.0822,0.5343,0.4873,0.6248,8
puy,0.3,snr,6.2054,7.2273,3.9865,0.1632,12.2475,8
puy,0.3,dtw,,,,,,0
puy,0.4,mae,0.4668,0.1035,0.4628,0.3802,0.5533,8
puy,0.4,rmse,0.6187,0.0462,0.601,0.5801,0.6573,8
puy,0.4,snr,5.2349,6.113,3.3501,0.1243,10.3455,8
puy,0.4,dtw,,,,,,0
rbfi_mq,0.1,mae,0.0781,0.0,0.0781,,,8
rbfi_mq,0.1,rmse,0.2985,0.0,0.2985,,,8
rbfi_mq,0.1,snr,-2.1736,0.0,-2.1736,,,8
rbfi_mq,0.1,dtw,,,,,,0
rbfi_mq,0.2,mae,0.1865,0.0,0.1865,,,8
rbfi_mq,0.2,rmse,0.4801,0.0,0.4801,,,8
rbfi_mq,0.2,snr,-3.3428,0.0,-3.3428,,,8
rbfi_mq,0.2,dtw,,,,,,0
rbfi_mq,0.3,mae,0.2562,0.0,0.2562,,,8
rbfi_mq,0.3,rmse,0.5547,0.0,0.5547,,,8
rbfi_mq,0.3,snr,-2.6939,0.0,-2.6939,,,8
rbfi_mq,0.3,dtw,,,,,,0
rbfi_mq,0.4,mae,0.3474,0.0,0.3474,,,8
rbfi_mq,0.4,rmse,0.6547,0.0,0.6547,,,8
rbfi_mq,0.4,snr,-2.8764,0.0,-2.8764,,,8
rbfi_mq,0.4,dtw,,,,,,0
rbfi_tps,0.1,mae,0.0766,0.0,0.0766,,,8
rbfi_tps,0.1,rmse,0.2886,0.0,0.2886,,,8
rbfi_tps,0.1,snr,-1.9506,0.0,-1.9506,,,8
rbfi_tps,0.1,dtw,,,,,,0
rbfi_tps,0.2,mae,0.1798,0.0,0.1798,,,8
rbfi_tps,0.2,rmse,0.4649,0.0,0.4649,,,8
rbfi_tps,0.2,snr,-3.06,0.0,-3.06,,,8
rbfi_tps,0.2,dtw,,,,,,0
rbfi_tps,0.3,mae,0.2522,0.0,0.2522,,,8
rbfi_tps,0.3,rmse,0.541,0.0,0.541,,,8
rbfi_tps,0.3,snr,-2.4849,0.0,-2.4849,,,8
rbfi_tps,0.3,dtw,,,,,,0
rbfi_tps,0.4,mae,0.3486,0.0,0.3486,,,8
rbfi_tps,0.4,rmse,0.6584,0.0,0.6584,,,8
rbfi_tps,0.4,snr,-2.9229,0.0,-2.9229,,,8
rbfi_tps,0.4,dtw,,,,,,0
sobolev,0.1,mae,0.5363,0.0899,0.5557,0.4611,0.6115,8
sobolev,0.1,rmse,0.6045,0.0958,0.6249,0.5244,0.6845,8
sobolev,0.1,snr,1.6532,1.708,1.1847,0.2253,3.0811,8
sobolev,0.1,dtw,,,,,,0
sobolev,0.2,mae,0.547,0.0809,0.5639,0.4794,0.6147,8
sobolev,0.2,rmse,0.6171,0.0831,0.6339,0.5476,0.6866,8
sobolev,0.2,snr,1.4963,1.5277,1.0856,0.219,2.7735,8
sobolev,0.2,dtw,,,,,,0
sobolev,0.3,mae,0.5604,0.0707,0.5754,0.5013,0.6195,8
sobolev,0.3,rmse,0.6332,0.0702,0.6469,0.5745,0.6919,8
sobolev,0.3,snr,1.2765,1.3331,0.9183,0.162,2.3909,8
sobolev,0.3,dtw,,,,,,0
sobolev,0.4,mae,0.5706,0.0572,0.583,0.5228,0.6184,8
sobolev,0.4,rmse,0.6466,0.0555,0.6577,0.6002,0.693,8
sobolev,0.4,snr,1.1026,1.1005,0.8051,0.1825,2.0226,8
sobolev,0.4,dtw,,,,,,0
spherical_spline,0.1,mae,0.09,0.0,0.09,,,8
spherical_spline,0.1,rmse,0.3618,0.0,0.3618,,,8
spherical_spline,0.1,snr,-3.4652,0.0,-3.4652,,,8
spherical_spline,0.1,dtw,,,,,,0
spherical_spline,0.2,mae,0.2204,0.0,0.2204,,,8
spherical_spline,0.2,rmse,0.5707,0.0,0.5707,,,8
spherical_spline,0.2,snr,-4.8242,0.0,-4.8242,,,8
spherical_spline,0.2,dtw,,,,,,0
spherical_spline,0.3,mae,0.3057,0.0,0.3057,,,8
spherical_spline,0.3,rmse,0.6772,0.0,0.6772,,,8
spherical_spline,0.3,snr,-4.1537,0.0,-4.1537,,,8
spherical_spline,0.3,dtw,,,,,,0
spherical_spline,0.4,mae,0.4485,0.0,0.4485,,,8
spherical_spline,0.4,rmse,0.8509,0.0,0.8509,,,8
spherical_spline,0.4,snr,-5.0001,0.0,-5.0001,,,8
spherical_spline,0.4,dtw,,,,,,0
spline_surface,0.1,mae,0.4584,0.0,0.4584,,,8
spline_surface,0.1,rmse,1.7384,0.0,1.7384,,,8
spline_surface,0.1,snr,-17.1161,0.0,-17.1161,,,8
spline_surface,0.1,dtw,,,,,,0
spline_surface,0.2,mae,0.2058,0.0,0.2058,,,8
spline_surface,0.2,rmse,0.5421,0.0,0.5421,,,8
spline_surface,0.2,snr,-4.3736,0.0,-4.3736,,,8
spline_surface,0.2,dtw,,,,,,0
spline_surface,0.3,mae,0.2678,0.0,0.2678,,,8
spline_surface,0.3,rmse,0.5769,0.0,0.5769,,,8
spline_surface,0.3,snr,-3.1221,0.0,-3.1221,,,8
spline_surface,0.3,dtw,,,,,,0
spline_surface,0.4,mae,0.3545,0.0,0.3545,,,8
spline_surface,0.4,rmse,0.6678,0.0,0.6678,,,8
spline_surface,0.4,snr,-3.0196,0.0,-3.0196,,,8
spline_surface,0.4,dtw,,,,,,0
temporal_laplacian,0.1,mae,0.4309,0.0971,0.4179,0.3497,0.5121,8
temporal_laplacian,0.1,rmse,0.4963,0.0964,0.4789,0.4157,0.5769,8
temporal_laplacian,0.1,snr,3.6896,1.9412,3.7691,2.0667,5.3125,8
temporal_laplacian,0.1,dtw,,,,,,0
temporal_laplacian,0.2,mae,0.4563,0.0856,0.4449,0.3847,0.5279,8
temporal_laplacian,0.2,rmse,0.5302,0.0798,0.5131,0.4635,0.597,8
temporal_laplacian,0.2,snr,3.2731,1.7492,3.3257,1.8108,4.7355,8
temporal_laplacian,0.2,dtw,,,,,,0
temporal_laplacian,0.3,mae,0.4811,0.0736,0.4716,0.4196,0.5427,8
temporal_laplacian,0.3,rmse,0.5625,0.0641,0.5483,0.5089,0.616,8
temporal_laplacian,0.3,snr,2.8602,1.5232,2.9057,1.5868,4.1337,8
temporal_laplacian,0.3,dtw,,,,,,0
temporal_laplacian,0.4,mae,0.508,0.0618,0.5005,0.4563,0.5597,8
temporal_laplacian,0.4,rmse,0.5979,0.0474,0.5864,0.5582,0.6375,8
temporal_laplacian,0.4,snr,2.4553,1.3386,2.4797,1.3362,3.5744,8
temporal_laplacian,0.4,dtw,,,,,,0
tikhonov,0.1,mae,0.205,0.1695,0.1526,0.0633,0.3467,8
tikhonov,0.1,rmse,0.3179,0.1508,0.2646,0.1918,0.444,8
tikhonov,0.1,snr,14.8425,8.4027,14.5582,7.8177,21.8673,8
tikhonov,0.1,dtw,,,,,,0
tikhonov,0.2,mae,0.2564,0.1508,0.2127,0.1304,0.3825,8
tikhonov,0.2,rmse,0.4036,0.1182,0.371,0.3048,0.5024,8
tikhonov,0.2,snr,13.2732,7.5253,13.0668,6.9819,19.5645,8
tikhonov,0.2,dtw,,,,,,0
tikhonov,0.3,mae,0.3096,0.1308,0.2712,0.2003,0.419,8
tikhonov,0.3,rmse,0.4684,0.0943,0.4412,0.3896,0.5472,8
tikhonov,0.3,snr,11.5404,6.5728,11.3957,6.0454,17.0354,8
tikhonov,0.3,dtw,,,,,,0
tikhonov,0.4,mae,0.3698,0.1034,0.3412,0.2834,0.4562,8
tikhonov,0.4,rmse,0.5494,0.0641,0.5284,0.4959,0.603,8
tikhonov,0.4,snr,9.7305,5.5345,9.63,5.1036,14.3574,8
tikhonov,0.4,dtw,,,,,,0
trss,0.1,mae,0.0679,0.0025,0.0676,0.0658,0.07,8
trss,0.1,rmse,0.241,0.0091,0.2418,0.2334,0.2486,8
trss,0.1,snr,-0.4347,0.3205,-0.4586,-0.7026,-0.1668,8
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.1387,0.0104,0.1376,0.13,0.1474,8
trss,0.2,rmse,0.3513,0.0249,0.3461,0.3304,0.3721,8
trss,0.2,snr,-0.3383,0.9337,-0.356,-1.119,0.4423,8
trss,0.2,dtw,,,,,,0
trss,0.3,mae,0.2093,0.0125,0.2074,0.1988,0.2198,8
trss,0.3,rmse,0.4286,0.0264,0.4229,0.4066,0.4507,8
trss,0.3,snr,-0.4295,0.6533,-0.3953,-0.9756,0.1167,8
trss,0.3,dtw,,,,,,0
trss,0.4,mae,0.2822,0.0087,0.2827,0.275,0.2894,8
trss,0.4,rmse,0.5033,0.0169,0.5029,0.4892,0.5174,8
trss,0.4,snr,-0.6211,0.4208,-0.6683,-0.9729,-0.2693,8
trss,0.4,dtw,,,,,,0
tv,0.1,mae,0.0657,0.0005,0.0658,0.0652,0.0661,8
tv,0.1,rmse,0.2314,0.0019,0.2311,0.2299,0.233,8
tv,0.1,snr,-0.1003,0.0734,-0.0892,-0.1617,-0.0389,8
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.1326,0.007,0.1346,0.1268,0.1385,8
tv,0.2,rmse,0.3285,0.0083,0.3307,0.3216,0.3354,8
tv,0.2,snr,0.1694,0.7713,-0.0884,-0.4754,0.8143,8
tv,0.2,dtw,,,,,,0
tv,0.3,mae,0.2026,0.0035,0.2038,0.1997,0.2055,8
tv,0.3,rmse,0.4089,0.0038,0.4089,0.4057,0.412,8
tv,0.3,snr,-0.1137,0.1834,-0.1635,-0.2671,0.0396,8
tv,0.3,dtw,,,,,,0
tv,0.4,mae,0.2836,0.0032,0.2836,0.2809,0.2862,8
tv,0.4,rmse,0.5001,0.0044,0.4987,0.4965,0.5038,8
tv,0.4,snr,-0.6222,0.1057,-0.6188,-0.7105,-0.5338,8
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.0945,0.0114,0.096,0.085,0.104,8
wavelet_temporal,0.1,rmse,0.2516,0.0135,0.2518,0.2404,0.2629,8
wavelet_temporal,0.1,snr,16.8311,5.5372,14.8819,12.2019,21.4603,8
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.1586,0.0102,0.16,0.1501,0.1672,8
wavelet_temporal,0.2,rmse,0.3386,0.0098,0.3391,0.3304,0.3468,8
wavelet_temporal,0.2,snr,15.2078,4.8842,13.5095,11.1246,19.2911,8
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.2237,0.0088,0.2248,0.2163,0.231,8
wavelet_temporal,0.3,rmse,0.4097,0.0068,0.4098,0.404,0.4153,8
wavelet_temporal,0.3,snr,13.1541,4.3495,11.2244,9.5178,16.7904,8
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.2904,0.0074,0.2914,0.2842,0.2966,8
wavelet_temporal,0.4,rmse,0.472,0.0054,0.4715,0.4675,0.4765,8
wavelet_temporal,0.4,snr,11.6524,3.661,10.8671,8.5917,14.7131,8
wavelet_temporal,0.4,dtw,,,,,,0
